round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,chips_total,pot,bet,cost_on_table,cost_to_call,cost_total,maxBet_all,N_maxBet_all,util_call,util_raise_coeff,limitBet,action,amount,cputime
10,0,3,3,deal,False,♦4 ♦3,,20000,0.28249444444442856,0.45021254236467273,2146,0,4146,0,0,0,80,80,80,1,5.878311111106285,-0.4350111111111429,460.6666666666667,call,0,0.09991812705993652
11,0,3,2,deal,False,♠J ♣2,,20000,0.2863027777777469,0.452032628484375,2130,0,4130,0,160,160,0,160,160,2,91.616888888879,-0.42739444444450625,516.25,check,0,0.0905001163482666
12,0,3,3,deal,False,♣A ♥Q,,20000,0.485529166666591,0.4997905511138007,2370,0,4370,0,80,80,80,160,160,2,191.89633333329095,-0.028941666666817967,742.4224571332905,call,0,0.08622217178344727
12,1,3,2,flop,True,♣A ♥Q,♣9 ♣3 ♦10,137,0.2737226277372263,0.43968636349915335,2290,0,4290,160,0,160,160,320,0,3,58.978102189781026,-0.45255474452554745,536.25,call,0,1.2277438640594482
12,2,3,2,turn,True,♣A ♥Q,♣9 ♣3 ♦10 ♥5,151,0.31456953642384106,0.4589647652714882,2130,0,4130,320,0,320,160,480,0,3,192.31788079470198,-0.3708609271523179,590.0,call,0,1.2170438766479492
12,3,3,2,river,True,♣A ♥Q,♣9 ♣3 ♦10 ♥5 ♥4,305,0.10163934426229508,0.2939230429437959,1970,0,3970,480,0,480,160,640,0,3,-13.639344262295083,-0.7967213114754098,567.1428571428571,fold,0,1.2462952136993408
13,0,3,3,deal,False,♠10 ♥6,,20000,0.30962361111107684,0.4623384372444211,1970,0,3970,0,0,0,320,320,320,1,26.778444444406034,-0.38075277777784633,567.1428571428571,call,0,0.08694696426391602
15,0,3,2,deal,False,♣3 ♣8,,20000,0.2834569444444221,0.45067627526934884,2450,0,4450,0,160,160,160,320,320,1,66.76555555553767,-0.4330861111111558,890.0,call,0,0.08664822578430176
16,0,3,3,deal,False,♠2 ♥3,,20000,0.2195972222222245,0.41397376995953195,2930,0,4930,0,0,0,640,640,640,1,-203.00152777777328,-0.560805555555551,986.0,fold,0,0.08344101905822754
18,0,3,3,deal,False,♦J ♦6,,20000,0.3517749999999523,0.47752418721462253,2930,0,4930,0,320,320,0,320,320,2,274.3844999999628,-0.29645000000009536,1232.5,check,0,0.08317017555236816
18,1,3,3,flop,True,♦J ♦6,♠K ♠J ♥K,149,0.5369127516778524,0.4673714865946467,2930,0,4930,320,0,320,640,960,0,3,466.04026845637577,0.0738255033557047,1232.5,bet,1232,1.205552101135254
19,0,3,3,deal,False,♥6 ♥7,,20000,0.3443986111110783,0.475171766602182,3710,0,5710,0,0,0,640,640,640,1,121.12093055548303,-0.31120277777784344,1427.5,call,0,0.09871196746826172
21,0,3,3,deal,False,♠K ♣6,,20000,0.3685944444443909,0.48242365195865106,2260,0,4260,0,640,640,0,640,640,2,604.494888888801,-0.26281111111121824,2130.0,check,0,0.08348512649536133
21,1,3,3,flop,True,♠K ♣6,♥7 ♥J ♠3,155,0.15483870967741936,0.3617508585516436,2260,0,4260,640,0,640,1280,1920,0,3,-629.6774193548387,-0.6903225806451613,2130.0,fold,0,1.2298610210418701
22,0,3,3,deal,False,♦3 ♥8,,20000,0.2457027777777715,0.4305031042513614,2260,0,4260,0,0,0,2260,2260,2560,1,-274.7215555556063,-0.508594444444457,2130.0,fold,0,0.09554171562194824
24,0,3,2,deal,False,♠4 ♦J,,20000,0.3014027777777443,0.45886723932484436,240,1,1240,0,1280,1280,240,1520,2000,1,893.2744444443188,-0.39719444444451135,1240.0,call,0,0.08239936828613281
25,0,3,3,deal,False,♠4 ♦2,,20000,0.22704027777777724,0.41891883467369545,3040,1,4040,0,0,0,3040,3040,3480,1,-760.5156111111164,-0.5459194444444455,4040.0,fold,0,0.09009003639221191
