N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
9,0,1,0,0,5,0,1,0,5,0,354,check,0.75,0,0,0,1,5H 6S JS,0,2,6,1,1,11,11,5,2,11,1,6,0,0,0,0,14,3,17,1,4310,0,0.28717994689941406,True,0,10,20180807183414111,Early,1,6,0,14,11,2,14,3D AD,michael6,none,0,20,5510,3962.0,2970,any_called,limp,1,E,20,110,0.025423728813559324,0.0324063159063159,0.14331808919735392,0.06446097927126834,-0.14334664155682925,none,0.16877037037038858,"[0, 1, 0, 0]",Flop,7,0,0,10,,,,,229,0.0,-0.248
9,0,1,0,0,5,0,1,0,3,0,331,check,0.75,0,0,0,1,5H 6S JS KS,0,2,6,2,1,13,13,5,3,13,1,6,0,0,0,0,14,3,17,1,4310,0,0.28578901290893555,True,0,10,20180807183414111,Early,1,14,0,14,13,3,13,3D AD,michael6,none,0,20,5510,4360.0,3210,any_called,limp,1,E,20,110,0.027190332326283987,0.1033037459616407,0.16263768983316945,0.0800721779388134,0.0017666035127246633,none,0.025423728813559324,"[0, 1, 0, 0]",Turn,7,0,0,10,,,,,229,0.0,-0.3251512344203522
9,0,1,0,0,5,0,1,0,3,0,334,check,0.75,0,0,0,1,5H 6S JS KS TC,0,2,11,3,1,13,13,5,3,13,1,6,0,0,0,0,14,3,17,1,4310,0,0.2831108570098877,True,0,10,20180807183414111,Early,1,14,0,14,13,3,13,3D AD,michael6,none,0,20,5510,4360.0,3210,any_called,limp,1,E,20,110,0.0,0.058470708213355274,0.0,0.0,-0.027190332326283987,none,0.027190332326283987,"[0, 1, 0, 0]",River,7,0,0,10,,,,,229,0.0,-0.379983557542486
9,6,5,3,0,9,0,5,3,6,0,60000.0,check,0.75,0,20,120,1,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,4290,0,0.18222403526306152,False,20,10,20180807183414111,Early,1,13,0,13,6,1,13,KC 6S,michael6,,20,0,5490,3707.6,2660,any_called,limp,BB,B,0,0,0.11393333333334844,,0.317730276947131,0.38019130541504426,0,none,,"[0, 1, 0, 0]",Deal,8,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8380000000000002
9,0,1,0,0,6,0,1,0,6,0,338,check,0.75,0,0,0,1,AH 9S KS,1,2,14,2,1,14,14,9,2,13,0,9,0,0,0,0,13,6,19,0,4290,0,0.288830041885376,True,0,10,20180807183414111,Early,1,14,1,13,14,3,13,KC 6S,michael6,marginal,0,20,5490,3707.6,2660,any_called,limp,BB,B,20,120,0.3076923076923077,0.43732785869998136,0.44244702376249734,0.42123076923076924,0.19375897435895928,none,0.11393333333334844,"[0, 1, 0, 0]",Flop,8,0,0,10,,,,,229,0.0,-0.246
9,2,2,3,1,6,0,3,3,3,1,685,check,0.75,0,0,40,1,AH 9S KS,1,2,14,2,1,14,14,9,2,13,0,9,0,0,0,0,13,6,19,0,4290,20,0.28739094734191895,False,0,10,20180807183414111,Early,1,14,1,13,14,3,13,KC 6S,michael6,marginal,20,20,4118,3379.0,2640,any_raised,limp,BB,B,20,120,0.2905109489051095,0.4771622492144938,0.43343530346394327,0.40219449848344696,0.17657761557176105,check/call,0.11393333333334844,"[0, 1, 0, 0]",Flop,8,1,0,10,,,,,229,0.1111111111111111,-0.246
9,0,0,0,0,6,0,0,0,3,0,70,check,0.75,0,0,0,1,AH 9S KS JD,1,2,14,3,1,14,14,9,2,13,0,9,0,0,0,0,13,6,19,0,4270,0,0.2882833480834961,True,0,10,20180807183414111,Early,1,14,1,13,14,3,13,KC 6S,michael6,marginal,0,20,4118,3379.0,2640,none,limp,BB,B,40,180,0.2571428571428571,0.46196425942478575,0.43705881545081005,0.3994178308841239,-0.03336809176225236,none,0.2905109489051095,"[0, 1, 0, 0]",Turn,8,0,0,10,,,,,229,0.0,-0.32552820973194513
9,2,1,0,1,6,0,2,0,3,1,402,check,0.75,0,0,40,1,AH 9S KS JD,1,2,14,3,1,14,14,9,2,13,0,9,0,0,0,0,13,6,19,0,4270,20,0.2870657444000244,False,0,10,20180807183414111,Early,1,14,1,13,14,3,13,KC 6S,michael6,marginal,20,20,4098,3359.0,2620,any_raised,limp,BB,B,40,180,0.2860696517412935,0.4825468677792908,0.4225269184407186,0.43318312371313467,-0.0044412971638159715,check/call,0.2905109489051095,"[0, 1, 0, 0]",Turn,8,1,0,10,,,,,229,0.08333333333333333,-0.32552820973194513
9,0,0,0,0,6,0,0,0,3,0,119,check,0.75,0,0,0,1,AH 9S KS JD TS,1,3,11,4,1,14,14,9,3,13,0,9,0,0,0,0,13,6,19,0,4250,0,0.2708568572998047,True,0,10,20180807183414111,Early,2,11,1,13,14,4,13,KC 6S,michael6,marginal,0,20,4098,3359.0,2620,none,limp,BB,B,60,240,0.10084033613445378,0.34426449459889347,0.3011171910448558,0.21552215849192477,-0.18522931560683972,none,0.2860696517412935,"[0, 1, 0, 0]",River,8,0,0,10,,,,,229,0.0,-0.38085445058627515
9,2,1,0,1,6,0,2,0,3,1,463,check,0.75,0,0,40,1,AH 9S KS JD TS,1,3,11,4,1,14,14,9,3,13,0,9,0,0,0,0,13,6,19,0,4250,20,0.27177000045776367,False,0,10,20180807183414111,Early,2,11,1,13,14,4,13,KC 6S,michael6,marginal,20,20,4078,3339.0,2600,any_raised,limp,BB,B,60,240,0.061555075593952485,0.2882103729603729,0.23695184711710546,0.15309179937724776,-0.22451457614734102,check/call,0.2860696517412935,"[0, 1, 0, 0]",River,8,1,0,10,,,,,229,0.06666666666666667,-0.38085445058627515
9,3,2,5,0,9,0,2,5,4,0,60000.0,fold,0.75,0,10,70,1,,,,,,,,,,,,1,7,0,0,0,0,14,8,22,0,4220,10,0.17702221870422363,False,10,10,20180807183414111,Early,1,14,0,14,8,1,14,AS 8H,michael6,,20,10,5470,4252.666666666667,2930,any_called,limp,SB,B,0,0,0.13597222222224242,,0.3427590655346515,0.42388983727134977,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,10,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8400000000000002
9,3,2,4,0,9,0,2,4,5,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,8,0,1,0,0,7,5,12,1,4220,40,0.1791090965270996,False,0,10,20180807183414111,Early,1,7,0,7,5,2,7,5D 7D,michael6,,40,40,4843,3223.25,1152,any_called,limp,D,L,0,0,0.13548888888890054,,0.3422450143925426,0.4236591910074215,0,none,,"[1, 0, 0, 0]",Deal,10,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8420000000000002
9,3,2,3,0,9,0,2,3,6,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,4220,40,0.17908692359924316,False,0,10,20180807183414111,Early,1,11,0,11,3,1,11,JD 3C,michael6,,40,40,4803,3238.6,1092,any_called,limp,6,L,0,0,0.08689074074075011,,0.2816748833571674,0.32462434229419945,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8440000000000002
9,3,2,2,0,9,0,2,2,7,0,60000.0,fold,0.75,0,0,140,2,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,1,4220,40,0.18072080612182617,False,0,10,20180807183414111,Early,1,8,0,8,4,2,8,4D 8D,michael6,,40,40,4763,3193.8333333333335,1561,any_called,limp,5,M,0,0,0.11919444444445508,,0.3240171737084823,0.3933129734018312,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8460000000000002
9,2,1,2,0,9,0,1,2,7,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,12,5,17,0,4220,40,0.17975115776062012,False,0,10,20180807183414111,Early,1,12,0,12,5,1,12,5S QD,michael6,,40,40,4723,3238.3333333333335,1441,any_called,limp,4,M,0,0,0.10314629629630828,,0.3041498608526107,0.3610653782993222,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8480000000000002
9,2,1,1,0,9,0,1,1,8,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,4220,40,0.18287992477416992,False,0,10,20180807183414111,Early,1,10,0,10,4,1,10,TC 4S,michael6,,40,40,5371,3255.714285714286,893,any_called,limp,3,M,0,0,0.08671481481482342,,0.28141669407917913,0.3259190047821257,0,none,,"[1, 0, 0, 0]",Deal,14,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8500000000000002
9,2,1,0,0,9,0,1,0,9,0,60000.0,fold,0.75,0,0,100,2,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,1,4220,40,0.1805589199066162,False,0,10,20180807183414111,Early,1,8,0,8,4,2,8,4C 8C,michael6,,40,40,5531,3210.0,893,any_called,limp,2,E,0,0,0.11919444444445508,,0.3240171737084823,0.3952570764440821,0,none,,"[1, 0, 0, 0]",Deal,15,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8520000000000002
9,1,0,0,0,9,0,0,0,9,0,60000.0,check,0.75,0,0,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,3,17,0,4220,40,0.18466997146606445,False,0,10,20180807183414111,Early,1,14,0,14,3,1,14,3D AC,michael6,,40,40,5456,3215.0,893,none,limp,1,E,0,0,0.1242111111111278,,0.3298222414993671,0.4058793053515874,0,none,,"[0, 0.8, 0.2, 160]",Deal,16,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8540000000000002
9,1,0,0,1,5,0,0,0,5,1,342,check,0.75,0,0,40,2,8S 2C 7H,0,2,8,0,1,8,8,2,1,2,1,7,0,0,0,0,14,3,17,0,4180,40,0.29346203804016113,False,0,10,20180807183414111,Early,1,8,0,14,8,2,14,3D AC,michael6,none,40,40,5416,3882.5,3043,any_raised,limp,1,E,40,220,0.10964912280701754,0.04561516261516261,0.29438288060613743,0.18151306086004937,-0.014561988304110263,none,0.1242111111111278,"[0, 1, 0, 0]",Flop,16,0,0,20,,,,,229,0.13333333333333333,-0.22999999999999998
9,0,1,0,0,5,0,1,0,3,0,338,check,0.75,0,0,0,2,8S 2C 7H 8D,0,2,8,0,2,8,8,2,1,2,1,7,0,0,0,0,14,3,17,0,4140,0,0.286923885345459,True,0,10,20180807183414111,Early,1,8,1,8,14,2,14,3D AC,michael6,none,0,40,5416,4478.0,3540,any_called,limp,1,E,80,340,0.09615384615384616,0.23803552943369882,0.2797840108050666,0.19023949959723463,-0.013495276653171379,none,0.10964912280701754,"[0, 1, 0, 0]",Turn,16,0,0,20,,,,,229,0.0,-0.31914850766603775
9,1,1,1,1,5,0,2,1,2,1,681,check,0.75,0,0,40,2,8S 2C 7H 8D,0,2,8,0,2,8,8,2,1,2,1,7,0,0,0,0,14,3,17,0,4140,40,0.2805919647216797,False,0,10,20180807183414111,Early,1,8,1,8,14,2,14,3D AC,michael6,none,40,40,3500,3500.0,3500,any_raised,limp,1,E,80,340,0.0697503671071953,0.45409543479396397,0.24166028417033822,0.15104573870186688,-0.039898755699822236,check/call,0.10964912280701754,"[0, 1, 0, 0]",Turn,16,1,0,20,,,,,229,0.09523809523809523,-0.31914850766603775
9,0,0,0,0,5,0,0,0,2,0,158,check,0.75,0,0,0,2,8S 2C 7H 8D JC,0,2,8,1,2,8,11,2,2,11,1,7,0,0,0,0,14,3,17,0,4100,0,0.32718968391418457,True,0,10,20180807183414111,Early,1,8,1,8,14,3,14,3D AC,michael6,none,0,40,3500,3500.0,3500,none,limp,1,E,120,420,0.056962025316455694,0.46610359029035386,0.21029427501058418,0.14669032083988826,-0.012788341790739607,none,0.0697503671071953,"[0, 1, 0, 0]",River,16,0,0,20,,,,,229,0.0,-0.3871436283638915
9,1,0,0,1,5,0,1,0,2,1,495,check,0.75,0,0,40,2,8S 2C 7H 8D JC,0,2,8,1,2,8,11,2,2,11,1,7,0,0,0,0,14,3,17,0,4100,40,0.28278398513793945,False,0,10,20180807183414111,Early,1,8,1,8,14,3,14,3D AC,michael6,none,40,40,3460,3460.0,3460,any_raised,limp,1,E,120,420,0.045454545454545456,0.4979569684271696,0.18924236358783028,0.1260961355362448,-0.024295821652649846,check/call,0.0697503671071953,"[0, 1, 0, 0]",River,16,1,0,20,,,,,229,0.08,-0.3871436283638915
9,5,4,4,0,9,0,4,4,5,0,60000.0,check,0.75,0,40,200,2,,,,,,,,,,,,0,9,0,0,0,0,9,2,11,0,4520,0,0.19113612174987793,False,40,10,20180807183414111,Early,1,9,0,9,2,1,9,9C 2H,michael6,,40,0,5376,3812.5,3003,any_called,limp,BB,B,0,0,0.07122962962963611,,0.25720802765944334,0.2913997013061197,0,none,,"[0, 1, 0, 0]",Deal,17,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8560000000000002
9,0,1,0,0,5,0,1,0,5,0,345,check,0.75,0,0,0,2,6H 5H AD,1,2,6,1,1,14,14,5,2,6,0,9,0,0,0,0,9,2,11,0,4520,0,0.28212928771972656,True,0,10,20180807183414111,Early,1,6,0,14,9,3,6,9C 2H,michael6,none,0,40,5376,3812.5,3003,any_called,limp,BB,B,40,200,0.06376811594202898,0.023208333333333334,0.24035260801887395,0.1194774995800734,-0.007461513687607127,none,0.07122962962963611,"[0, 1, 0, 0]",Flop,17,0,0,20,,,,,229,0.0,-0.22799999999999998
9,2,2,2,1,5,0,3,2,3,1,668,check,0.75,0,0,80,2,6H 5H AD,1,2,6,1,1,14,14,5,2,6,0,9,0,0,0,0,9,2,11,0,4520,40,0.27997899055480957,False,0,10,20180807183414111,Early,1,6,0,14,9,3,6,9C 2H,michael6,none,40,40,3411,3395.5,3380,any_raised,limp,BB,B,40,200,0.07110778443113773,0.007593406593406593,0.2438025655675649,0.12970487892046972,-0.00012184519849837983,check/call,0.07122962962963611,"[0, 1, 0, 0]",Flop,17,1,0,20,,,,,229,0.125,-0.22799999999999998
9,0,0,0,0,5,0,0,0,3,0,87,check,0.75,0,0,0,2,6H 5H AD QH,1,2,6,2,1,14,14,5,3,12,0,9,0,0,0,0,9,2,11,0,4480,0,0.29445409774780273,True,0,10,20180807183414111,Early,1,6,0,14,12,4,12,9C 2H,michael6,none,0,40,3411,3395.5,3380,none,limp,BB,B,80,320,0.06896551724137931,0.009553571428571429,0.2533954906327426,0.14887772234807284,-0.0021422671897584206,none,0.07110778443113773,"[0, 1, 0, 0]",Turn,17,0,0,20,,,,,229,0.0,-0.315365537512717
9,2,1,0,1,5,0,2,0,3,1,434,check,0.75,0,0,80,2,6H 5H AD QH,1,2,6,2,1,14,14,5,3,12,0,9,0,0,0,0,9,2,11,0,4480,40,0.2849571704864502,False,0,10,20180807183414111,Early,1,6,0,14,12,4,12,9C 2H,michael6,none,40,40,3371,3355.5,3340,any_raised,limp,BB,B,80,320,0.055299539170506916,0.014246753246753245,0.22856399571681557,0.12738074653579481,-0.015808245260630814,check/call,0.07110778443113773,"[0, 1, 0, 0]",Turn,17,1,0,20,,,,,229,0.09090909090909091,-0.315365537512717
9,0,0,0,0,5,0,0,0,3,0,156,check,0.75,0,0,0,2,6H 5H AD QH 8D,1,2,6,2,1,14,14,5,3,12,0,9,0,0,0,0,9,2,11,0,4440,0,0.28878283500671387,True,0,10,20180807183414111,Early,1,9,0,14,12,4,12,9C 2H,michael6,none,0,40,3371,3355.5,3340,none,limp,BB,B,120,440,0.0,0.00799145299145299,0.0,0.0,-0.055299539170506916,none,0.055299539170506916,"[0, 1, 0, 0]",River,17,0,0,20,,,,,229,0.0,-0.387668066546868
9,2,1,0,1,5,0,2,0,3,1,486,check,0.75,0,0,80,2,6H 5H AD QH 8D,1,2,6,2,1,14,14,5,3,12,0,9,0,0,0,0,9,2,11,0,4440,40,0.28156089782714844,False,0,10,20180807183414111,Early,1,9,0,14,12,4,12,9C 2H,michael6,none,40,40,3331,3315.5,3300,any_raised,limp,BB,B,120,440,0.0,0.007646825396825397,0.0,0.0,-0.055299539170506916,check/call,0.055299539170506916,"[0, 1, 0, 0]",River,17,1,0,20,,,,,229,0.07142857142857142,-0.387668066546868
9,1,2,4,1,9,0,2,4,5,1,60000.0,fold,0.75,0,20,381,2,,,,,,,,,,,,0,9,0,0,0,0,8,2,10,0,4380,221,0.17729806900024414,False,20,10,20180807183414111,Early,1,8,0,8,2,1,8,8C 2D,michael6,,241,221,5135,3676.0,2755,any_raised,limp,SB,B,0,0,0.06651111111111659,,0.2491733998842599,0.2803018882118116,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,20,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8580000000000002
9,1,0,5,1,9,1,0,5,4,1,60000.0,fold,0.75,0,0,3030,3,,,,,,,,,,,,0,9,0,0,0,0,6,2,8,0,4380,2910,0.17859697341918945,False,0,10,20180807183414111,Early,1,6,0,6,2,1,6,2C 6H,michael6,,2910,2910,3811,1541.3333333333333,0,any_raised,limp,D,L,0,0,0.06884444444444952,,0.2531894289135797,0.28658735331012813,0,none,,"[1, 0, 0, 0]",Deal,19,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8600000000000002
9,3,2,3,0,9,0,2,3,6,0,60000.0,fold,0.75,0,0,280,3,,,,,,,,,,,,0,7,1,0,0,0,5,4,9,1,4380,80,0.18068408966064453,False,0,10,20180807183414111,Early,2,5,0,5,4,2,5,4H 5H,michael6,,80,80,6012,3339.8,773,any_called,limp,6,L,0,0,0.13783518518519625,,0.34472691642829245,0.43498978714638437,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8620000000000002
9,1,1,2,1,9,0,1,2,7,1,60000.0,fold,0.75,0,0,831,3,,,,,,,,,,,,0,9,0,0,0,0,10,4,14,0,4380,631,0.17992496490478516,False,0,10,20180807183414111,Early,1,10,0,10,4,1,10,4D TC,michael6,,631,631,4884,2557.5,773,any_raised,limp,5,M,0,0,0.08671481481482342,,0.28141669407917913,0.32985883849923425,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8640000000000002
9,3,2,1,0,9,0,2,1,8,0,60000.0,fold,0.75,0,0,280,3,,,,,,,,,,,,0,9,0,1,0,0,10,8,18,0,4380,80,0.17780804634094238,False,0,10,20180807183414111,Early,1,10,0,10,8,1,10,8H TD,michael6,,80,80,5932,3190.0,773,any_called,limp,4,M,0,0,0.12718333333334786,,0.3331782301645268,0.41571568065582815,0,none,,"[1, 0, 0, 0]",Deal,22,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.8660000000000002
8,2,1,1,0,8,0,1,1,7,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,11,2,13,1,4380,80,0.17839407920837402,False,0,10,20180807183414111,Early,1,11,0,11,2,2,11,JD 2D,michael6,,80,80,5852,3735.0,773,any_called,limp,3,M,0,0,0.13525000000000068,,0.34199040556717447,0.39447872741991896,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.7580000000000002
8,2,1,0,0,8,0,1,0,8,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,1,0,0,0,6,5,11,0,4380,80,0.1788938045501709,False,0,10,20180807183414111,Early,2,6,0,6,5,1,6,6H 5S,michael6,,80,80,5537,3631.4285714285716,773,any_called,limp,2,E,0,0,0.11373425925925836,,0.3174882321126346,0.35502531566486073,0,none,,"[1, 0, 0, 0]",Deal,24,0,0,40,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",229,,-0.7600000000000002
