N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
4,2,1,1,0,4,0,1,1,3,0,60000.0,bet,0.75,607,40,660.6492714284581,120,200,3,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,0,1884,40,0.1790628433227539,False,40,6,20180731135156289,Late,0,11,7,JH 7D,michael4,80,40,8493,179,any_called,ml_raise,SB,B,0,0,0.25066309523803504,0.4333948637486637,0.2593309925130083,0,none,,"[0, 0, 1, 607]",Deal,13,0,0,40,267,0.0,-0.01999999999999995
4,2,1,0,0,4,0,1,0,4,0,60000.0,check,0.75,0,0,599.3087809523649,160,200,3,,,,,,,,,,,,0,9,0,0,0,0,5,3,8,0,2084,80,0.18279600143432617,False,0,6,20180731135156289,Late,0,5,3,5H 3C,michael4,80,80,8413,139,any_called,ml_fold,D,L,0,0,0.1875761904761828,0.3903733639000304,0.19460291102638333,0,none,,"[0, 1, 0, 0]",Deal,14,0,0,40,267,0.2857142857142857,-0.017999999999999947
4,0,1,2,0,4,0,1,2,2,0,379,check,0.75,0,0,0,80,0,3,7S 5C JC,0,0,0,1,1,11,11,5,2,11,0,9,0,0,0,0,5,3,8,0,2004,0,0.2904541492462158,True,0,6,20180731135156289,Late,1,5,11,5H 3C,michael4,0,80,7164,7164,any_called,ml_fold,D,L,80,320,0.18997361477572558,0.38720260436057097,0.3374709149352448,0.0023974242995427886,none,0.1875761904761828,"[0, 1, 0, 0]",Flop,14,0,0,40,267,0.0,-0.3760000000000001
4,0,1,0,0,4,0,1,0,2,0,324,bet,0.75,1523,0,2004,80,0,3,7S 5C JC QD,0,2,12,2,1,12,12,5,2,11,0,9,0,0,0,0,5,3,8,0,2004,0,0.22978496551513672,True,0,6,20180731135156289,Late,1,5,12,5H 3C,michael4,0,80,7164,7164,any_called,ml_raise,D,L,80,320,0.2175925925925926,0.40979414518342233,0.3691150398437528,0.027618977816867007,none,0.18997361477572558,"[0, 0, 1, 1523]",Turn,14,0,0,40,267,0.0,-0.36723024797589404
4,1,0,0,0,4,0,0,0,4,0,60000.0,check,0.75,0,0,658.7926722222002,320,240,4,,,,,,,,,,,,0,9,0,0,0,0,9,3,12,0,2324,160,0.1913468837738037,False,0,6,20180731135156289,Late,0,9,3,3C 9S,michael4,160,160,8253,99,none,ml_fold,1,E,0,0,0.18347361111110164,0.3870543180704149,0.18966648020022825,0,none,,"[0, 1, 0, 0]",Deal,15,0,0,80,267,0.4,-0.015999999999999945
4,1,0,0,1,2,0,0,0,2,1,349,bet,0.75,1980,0,2164,320,160,4,TH 3S 7H,0,0,0,1,1,10,10,3,2,10,0,9,0,0,0,0,9,3,12,0,2164,160,0.2515876293182373,False,0,6,20180731135156289,Late,1,3,10,3C 9S,michael4,160,160,8093,8093,any_raised,ml_raise,1,E,160,400,0.5687679083094556,0.48869620766149885,0.753990808808477,0.38529429719835395,none,0.18347361111110164,"[0, 0, 1, 1980]",Flop,15,0,0,80,267,0.2222222222222222,-0.3740000000000001
4,2,1,2,0,4,0,1,2,2,0,60000.0,bet,0.75,894,160,932.1940904759922,160,320,4,,,,,,,,,,,,0,9,0,0,0,0,13,5,18,0,2564,0,0.1925809383392334,False,160,6,20180731135156289,Late,0,13,5,KC 5S,michael4,160,0,7933,7933,any_called,ml_raise,BB,B,0,0,0.2635702380951608,0.44056891366234757,0.26973820288643363,0,none,,"[0, 0, 1, 894]",Deal,16,0,0,80,267,-0.5,-0.013999999999999943
4,3,2,0,0,4,1,2,0,4,0,60000.0,bet,0.75,883,80,920.4970087300264,179,377,4,,,,,,,,,,,,0,9,0,0,0,0,11,5,16,0,2804,19,0.17953014373779297,False,80,6,20180731135156289,Late,0,11,5,JH 5C,michael4,99,19,7834,0,any_called,ml_raise,SB,B,0,0,0.2282799603174131,0.41972398077176076,0.2333166480866742,0,none,,"[0, 0, 1, 883]",Deal,17,0,0,80,267,-0.15404040404040403,-0.011999999999999941
4,0,0,0,0,3,1,0,0,3,0,87,check,0.75,0,0,0,160,0,4,4H 2C 8D,0,0,0,0,1,8,8,2,1,2,0,9,0,0,0,0,11,5,16,0,1921,0,0.2098250389099121,True,0,6,20180731135156289,Late,0,11,8,JH 5C,michael4,0,160,6121,0,none,ml_fold,SB,B,963,2124,0.20689655172413793,0.4050806939472666,0.3567764084846266,-0.02138340859327517,none,0.2282799603174131,"[0, 1, 0, 0]",Flop,17,0,0,80,267,0.0,-0.3700000000000001
4,1,0,0,1,3,1,1,0,3,1,428,fold,0.75,0,0,0,585,425,4,4H 2C 8D,0,0,0,0,1,8,8,2,1,2,0,9,0,0,0,0,11,5,16,0,1921,425,0.22349095344543457,False,0,6,20180731135156289,Late,0,11,8,JH 5C,michael4,425,425,5696,0,any_raised,ml_fold,SB,B,963,2124,0.16822429906542055,0.369351067918007,0.3066284776745816,-0.06005566125199255,check/call,0.2282799603174131,"[1, 0, 0, 0]",Flop,17,1,0,80,267,0.14290517821116341,-0.3700000000000001
