N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_limit,bet_minimum,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_score0,hand_score1,hand_score2,hole,logic,maxBet,minBet,op_chips_max,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,tableNumber,thd_call,tightness
8,3,2,2,0,8,0,2,2,6,0,60000.0,fold,0.75,0,0,540.0458777777764,80,140,2,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,2562,40,0.14339208602905273,False,0,8,20180731124707974,Early,0,12,4,QH 4D,michael4,40,40,5790,1043,any_called,trash,5,L,0,0,0.11079074074074018,0.31387282855777476,0.27651559421924526,0,none,,"[1, 0, 0, 0]",Deal,9,0,0,20,120,0.2222222222222222,-0.528
8,1,0,3,0,8,0,0,3,5,0,60000.0,bet,0.75,581,0,607.6850500000058,80,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,2562,40,0.19406580924987793,False,0,8,20180731124707974,Early,0,14,2,2S AH,michael4,40,40,5960,973,all_folded,ml_raise,4,M,0,0,0.13719166666666893,0.34404957965951727,0.3195379438862131,0,none,,"[0, 0, 1, 581]",Deal,10,0,0,20,120,0.4,-0.53
8,0,1,0,0,3,0,1,0,3,0,332,check,0.75,0,0,0,40,0,2,JD 8H TH,0,2,11,2,1,11,11,8,2,10,1,7,0,0,0,0,14,2,16,0,1981,0,0.23597311973571777,True,0,8,20180731124707974,Early,0,14,11,2S AH,michael4,0,40,4754,1064,any_called,ml_fold,4,M,581,1783,0.24849397590361447,0.4023621779601891,0.35566462136792953,0.11130230923694553,none,0.13719166666666893,"[0, 1, 0, 0]",Flop,10,0,0,20,120,0.0,-0.248
8,0,1,0,0,3,0,1,0,2,0,319,bet,0.75,913,0,1981,40,0,2,JD 8H TH AS,1,2,11,3,1,14,14,8,2,10,1,7,0,0,0,0,14,2,16,0,1981,0,0.24919509887695312,True,0,8,20180731124707974,Early,1,14,11,2S AH,michael4,0,40,1064,1064,any_called,ml_raise,4,M,581,1783,0.49059561128526646,0.49280651977916445,0.6349968822517056,0.242101635381652,none,0.24849397590361447,"[0, 0, 1, 913]",Turn,10,0,0,20,120,0.0,-0.28885364034437755
8,0,1,0,0,3,0,1,0,2,0,310,bet,0.75,1017,0,1068,40,0,2,JD 8H TH AS TD,1,2,11,4,2,10,14,8,2,11,1,7,0,0,0,0,14,2,16,0,1068,0,0.24379229545593262,True,0,8,20180731124707974,Early,2,14,10,2S AH,michael4,0,40,151,151,any_called,ml_raise,4,M,1494,3609,0.5306451612903226,0.48179392920471964,0.698043252079801,0.04004955000505611,none,0.49059561128526646,"[0, 0, 1, 1017]",River,10,0,0,20,120,0.0,-0.3354267903369674
7,2,1,1,0,7,0,1,1,6,0,60000.0,fold,0.75,0,0,1328.8667666666474,80,100,2,,,,,,,,,,,,0,9,0,1,0,0,11,9,20,0,4828,40,0.14457225799560547,False,0,8,20180731124707974,Early,0,11,9,JS 9C,michael4,40,40,5940,973,any_called,trash,3,M,0,0,0.17524166666666266,0.3801736773246577,0.33415426378836954,0,none,,"[1, 0, 0, 0]",Deal,11,0,0,20,120,0.2857142857142857,-0.41800000000000004
7,2,1,0,0,7,0,1,0,7,0,60000.0,fold,0.75,0,0,1228.6723555554545,80,100,2,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,4828,40,0.1484699249267578,False,0,8,20180731124707974,Early,0,13,7,7S KD,michael4,40,40,5602,1640,any_called,trash,2,E,0,0,0.15448888888886794,0.3614167568040405,0.30628392674656496,0,none,,"[1, 0, 0, 0]",Deal,12,0,0,20,120,0.2857142857142857,-0.42000000000000004
7,1,0,0,0,7,0,0,0,7,0,60000.0,fold,0.75,0,0,1189.0453960316322,80,60,2,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,1,4828,40,0.15116596221923828,False,0,8,20180731124707974,Early,0,10,3,3H TH,michael4,40,40,5602,1600,none,trash,1,E,0,0,0.14628115079362722,0.3533878545113277,0.2954108253974075,0,none,,"[1, 0, 0, 0]",Deal,13,0,0,20,120,0.4,-0.42200000000000004
6,2,1,3,0,6,0,1,3,3,0,60000.0,bet,0.75,1616,20,1697.6416682538625,60,100,2,,,,,,,,,,,,1,6,0,0,0,0,14,8,22,1,4828,20,0.19403862953186035,False,20,8,20180731124707974,Early,0,14,8,AH 8H,michael4,40,20,3086,790,any_called,ml_raise,SB,B,0,0,0.2516242063491844,0.43394638508498656,0.3870154784957003,0,none,,"[0, 0, 1, 1616]",Deal,15,0,0,20,120,0.0,-0.31200000000000006
5,1,0,2,0,5,0,0,2,3,0,60000.0,bet,0.75,1391,0,1828.654217459865,80,60,2,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,5718,40,0.1980428695678711,False,0,8,20180731124707974,Late,0,14,2,2H AD,michael4,40,40,9411,3066,all_folded,ml_raise,D,L,0,0,0.2198066137565346,0.414115522898406,0.30262971833621577,0,none,,"[0, 0, 1, 1391]",Deal,16,0,0,20,120,0.4,-0.2
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,2442,0,2695.683099998398,160,120,3,,,,,,,,,,,,0,3,0,0,1,1,10,10,20,0,5778,80,0.21737289428710938,False,0,8,20180731124707974,Late,1,10,0,TD TH,michael4,80,80,9371,2860,all_folded,ml_raise,2,E,0,0,0.36654259259231536,0.48186006309718105,0.4619508850855572,0,none,,"[0, 0, 1, 2442]",Deal,17,0,0,40,120,0.4,-0.198
5,0,0,0,0,2,0,0,0,2,0,92,bet,0.75,2034,0,3336,80,0,3,QH 4S 9S,0,0,0,1,1,12,12,4,2,9,0,3,0,0,1,1,10,10,20,0,3336,0,0.2701752185821533,True,0,8,20180731124707974,Late,1,10,12,TD TH,michael4,0,80,624,624,none,ml_raise,2,E,2442,5004,0.7717391304347826,0.4197116212240831,0.8758276124983552,0.40519653784246723,none,0.36654259259231536,"[0, 0, 1, 2034]",Flop,17,0,0,40,120,0.0,-0.248
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,836,0,871.3634476188279,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,2712,80,0.2322988510131836,False,0,8,20180731124707974,Late,0,13,7,KD 7C,michael4,80,80,9371,2725,none,ml_raise,1,E,0,0,0.22129920634912534,0.4151215094624375,0.30266302220376307,0,none,,"[0, 0, 1, 836]",Deal,18,0,0,40,120,0.4,-0.196
5,1,0,3,1,5,0,0,3,2,2,60000.0,check,0.75,0,836,602.7573111109591,856,2488,3,,,,,,,,,,,,0,9,0,0,0,0,13,7,20,0,1876,776,0.18539905548095703,False,0,8,20180731124707974,Late,0,13,7,KD 7C,michael4,1612,776,1193,1193,any_reraised,ml_call,1,E,0,0,0.22129920634912534,0.4151215094624375,0.30266302220376307,0,bet/raise/allin,,"[0, 1, 0, 0]",Deal,18,0,1,40,120,0.23774509803921567,-0.196
5,0,1,0,0,2,0,1,0,2,0,331,check,0.75,0,0,0,80,0,3,5C 3H 6D,0,2,6,0,1,6,6,3,1,5,0,9,0,0,0,0,13,7,20,0,1100,0,0.24204802513122559,True,0,8,20180731124707974,Late,0,13,7,KD 7C,michael4,0,80,1193,1193,any_called,ml_call,1,E,1612,3264,0.4652567975830816,0.48497189993099094,0.5889570770072498,0.24395759123395624,none,0.22129920634912534,"[0, 1, 0, 0]",Flop,18,0,0,40,120,0.0,-0.248
5,5,4,0,0,5,0,4,0,5,0,60000.0,check,0.75,0,80,983.8801000000298,80,400,3,,,,,,,,,,,,0,9,0,0,0,0,4,2,6,0,4284,0,0.19472694396972656,False,80,8,20180731124707974,Late,0,4,2,4D 2C,michael4,80,0,9291,1113,any_called,ml_fold,BB,B,0,0,0.12966388888889582,0.33593327433748493,0.1948349441103679,0,none,,"[0, 1, 0, 0]",Deal,19,0,0,40,120,-0.2,-0.194
5,0,0,1,0,5,0,0,1,4,0,345,check,0.75,0,0,0,80,0,3,QS 8D 8S,0,0,0,1,2,8,12,8,2,12,0,9,0,0,0,0,4,2,6,0,4284,0,0.24431419372558594,True,0,8,20180731124707974,Late,1,8,12,4D 2C,michael4,0,80,9291,2740,all_folded,ml_fold,BB,B,80,400,0.030434782608695653,0.16533176818983952,0.0726927615758613,-0.09922910628020017,none,0.12966388888889582,"[0, 1, 0, 0]",Flop,19,0,0,40,120,0.0,-0.246
5,3,2,1,1,5,0,3,1,4,1,686,check,0.75,0,0,0,160,240,3,QS 8D 8S,0,0,0,1,2,8,12,8,2,12,0,9,0,0,0,0,4,2,6,0,4284,80,0.1836872100830078,False,0,8,20180731124707974,Late,1,8,12,4D 2C,michael4,80,80,9211,2660,any_raised,fold,BB,B,80,400,0.0336734693877551,0.16899696745921902,0.07804873758212152,-0.09599041950114072,check/call,0.12966388888889582,"[0, 1, 0, 0]",Flop,19,1,0,40,120,0.1111111111111111,-0.246
5,0,0,0,0,5,0,0,0,4,0,65,check,0.75,0,0,4204,80,0,3,QS 8D 8S 5D,0,0,0,1,2,8,12,5,2,8,0,9,0,0,0,0,4,2,6,0,4204,0,0.18731188774108887,True,0,8,20180731124707974,Late,1,8,12,4D 2C,michael4,0,80,9211,2660,none,fold,BB,B,160,720,0.0,0.0,0.0,-0.0336734693877551,none,0.0336734693877551,"[0, 1, 0, 0]",Turn,19,0,0,40,120,0.0,-0.28202163121199486
5,2,1,1,1,5,0,2,1,3,1,408,check,0.75,0,0,4204,160,160,3,QS 8D 8S 5D,0,0,0,1,2,8,12,5,2,8,0,9,0,0,0,0,4,2,6,0,4204,80,0.1851339340209961,False,0,8,20180731124707974,Late,1,8,12,4D 2C,michael4,80,80,6012,2580,any_raised,fold,BB,B,160,720,0.011029411764705883,0.09523407240432809,0.040483818761618766,-0.02264405762304922,check/call,0.0336734693877551,"[0, 1, 0, 0]",Turn,19,1,0,40,120,0.08333333333333333,-0.28202163121199486
5,0,0,0,0,5,0,0,0,3,0,46,bet,0.75,3922,0,4124,80,0,3,QS 8D 8S 5D 4S,0,2,5,1,2,8,12,4,3,12,0,9,0,0,0,0,4,2,6,0,4124,0,0.25728321075439453,True,0,8,20180731124707974,Late,2,8,4,4D 2C,michael4,0,80,6012,2580,none,ml_raise,BB,B,240,960,0.03260869565217391,0.12345452925652768,0.09069115785894055,0.021579283887468027,none,0.011029411764705883,"[0, 0, 1, 3922]",River,19,0,0,40,120,0.0,-0.3270221844118274
5,1,0,3,0,5,0,0,3,2,0,60000.0,bet,0.75,1867,40,1958.4717767188813,120,120,3,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,5044,40,0.19858098030090332,False,40,8,20180731124707974,Late,0,14,10,TS AD,michael4,80,40,5932,5932,all_folded,ml_raise,SB,B,0,0,0.2882775132273753,0.45296091287749735,0.3752460084998548,0,none,,"[0, 0, 1, 1867]",Deal,20,0,0,40,120,0.0,-0.192
5,1,0,2,0,5,0,0,2,3,0,60000.0,bet,0.75,818,0,1622.9768931213264,160,120,3,,,,,,,,,,,,0,9,0,0,0,0,13,6,19,0,5164,80,0.19416499137878418,False,0,8,20180731124707974,Late,0,13,6,KS 6C,michael4,80,80,9131,5892,all_folded,ml_raise,D,L,0,0,0.21428677248670144,0.4103266401587083,0.29224883411685604,0,none,,"[0, 0, 1, 818]",Deal,21,0,0,40,120,0.4,-0.19
5,1,0,1,0,5,0,0,1,4,0,60000.0,allin,0.75,0,0,3178.480466135668,320,240,4,,,,,,,,,,,,0,1,0,0,1,1,13,13,26,0,5284,160,0.14295578002929688,False,0,8,20180731124707974,Late,1,13,0,KS KH,michael4,160,160,9051,2420,all_folded,allin,2,E,0,0,0.5015292328038736,0.4999976614415627,0.5955287931548874,0,none,,"[0, 0, 0.2, 'raise']",Deal,22,0,0,80,120,0.4,-0.188
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,1488,0,1549.0275121691068,320,240,4,,,,,,,,,,,,0,9,0,0,0,0,10,6,16,0,5524,160,0.1991560459136963,False,0,8,20180731124707974,Late,0,10,6,6H TC,michael4,160,160,9051,953,none,ml_raise,1,E,0,0,0.1804177248676877,0.38453500415600017,0.2519412356407037,0,none,,"[0, 0, 1, 1488]",Deal,23,0,0,80,120,0.4,-0.186
5,0,0,0,0,2,0,0,0,2,0,111,check,0.75,0,0,0,160,0,4,KS 2D 3H,0,2,3,1,1,13,13,2,1,2,0,9,0,0,0,0,10,6,16,0,4036,0,0.25655317306518555,True,0,8,20180731124707974,Late,0,13,10,6H TC,michael4,0,160,4404,4404,none,ml_fold,1,E,1488,3216,0.31981981981981983,0.45910602905372644,0.43082458708525284,0.13940209495213213,none,0.1804177248676877,"[0, 1, 0, 0]",Flop,23,0,0,80,120,0.0,-0.238
5,1,2,1,1,5,0,2,1,4,1,60000.0,bet,0.75,1795,160,1875.3142952379199,260,740,4,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,7092,100,0.1953878402709961,False,160,8,20180731124707974,Late,0,11,3,JH 3C,michael4,260,100,8891,693,any_raised,ml_raise,BB,B,0,0,0.1644267195766948,0.3706623442783766,0.23262859092391608,0,none,,"[0, 0, 1, 1795]",Deal,24,0,0,80,120,-0.07142857142857142,-0.184
5,0,0,0,0,3,1,0,0,3,0,81,check,0.75,0,0,0,160,0,4,4H 8C 2D,0,0,0,0,1,8,8,2,1,8,0,9,0,0,0,0,11,3,14,0,5297,0,0.2637009620666504,True,0,8,20180731124707974,Late,0,11,8,JH 3C,michael4,0,160,7096,0,none,ml_fold,BB,B,1955,5023,0.04938271604938271,0.2166657873430154,0.10051584186233434,-0.11504400352731209,none,0.1644267195766948,"[0, 1, 0, 0]",Flop,24,0,0,80,120,0.0,-0.236
5,2,1,2,0,5,0,1,2,3,0,60000.0,bet,0.75,2355,80,2466.4280658724424,240,400,4,,,,,,,,,,,,0,8,1,0,0,0,10,9,19,0,7221,80,0.18751978874206543,False,80,8,20180731124707974,Late,0,10,9,TH 9C,michael4,160,80,6936,4244,any_called,ml_raise,SB,B,0,0,0.2415632275131481,0.4280308804590846,0.3194648477567015,0,none,,"[0, 0, 1, 2355]",Deal,25,0,0,80,120,0.0,-0.182
5,0,0,0,0,2,0,0,0,2,0,235,check,0.75,0,0,0,160,0,4,3H 7S KC,0,0,0,1,1,13,13,3,1,13,0,8,1,0,0,0,10,9,19,0,4866,0,0.23148274421691895,True,0,8,20180731124707974,Late,0,13,10,TH 9C,michael4,0,160,4661,4661,none,ml_fold,SB,B,2435,5030,0.3638297872340426,0.4777721044531293,0.4764072998699601,0.12226655972089448,none,0.2415632275131481,"[0, 1, 0, 0]",Flop,25,0,0,80,120,0.0,-0.23399999999999999
5,1,0,0,1,2,0,1,0,2,1,564,fold,0.75,0,0,0,1384,1224,4,3H 7S KC,0,0,0,1,1,13,13,3,1,13,0,8,1,0,0,0,10,9,19,0,4866,1224,0.23396992683410645,False,0,8,20180731124707974,Late,0,13,10,TH 9C,michael4,1224,1224,3437,3437,any_raised,ml_fold,SB,B,2435,5030,0.31648936170212766,0.46079766050771115,0.425324229696713,0.07492613418897956,check/call,0.2415632275131481,"[1, 0, 0, 0]",Flop,25,1,0,80,120,0.16368012837657128,-0.23399999999999999
5,1,0,1,1,5,0,0,1,4,1,60000.0,bet,0.75,1816,0,1889.3583793644084,415,495,4,,,,,,,,,,,,1,5,0,0,1,0,14,10,24,0,4866,255,0.20046424865722656,False,0,8,20180731124707974,Late,0,14,10,TD AC,michael4,255,255,9531,2764,any_raised,ml_raise,D,L,0,0,0.2882775132273753,0.45296091287749735,0.3698104775453248,0,none,,"[0, 0, 1, 1816]",Deal,26,0,0,80,120,0.34,-0.18
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,1601,0,2242.2211107138414,640,480,5,,,,,,,,,,,,0,8,1,0,0,0,9,8,17,0,7097,320,0.19362473487854004,False,0,8,20180731124707974,Late,0,9,8,8D 9H,michael4,320,320,9371,1860,all_folded,ml_raise,2,E,0,0,0.2159392857142231,0.4114723691810353,0.28918136742844736,0,none,,"[0, 0, 1, 1601]",Deal,27,0,0,160,120,0.4,-0.178
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,2334,0,2423.174712433263,640,480,5,,,,,,,,,,,,1,7,0,0,0,0,14,2,16,0,7577,320,0.20174193382263184,False,0,8,20180731124707974,Late,0,14,2,2C AS,michael4,320,320,9371,1700,none,ml_raise,1,E,0,0,0.2198066137565346,0.414115522898406,0.29269094578665406,0,none,,"[0, 0, 1, 2334]",Deal,28,0,0,160,120,0.4,-0.176
5,0,0,0,0,2,0,0,0,2,0,84,bet,0.75,3520,0,5243,320,0,5,3D 2D TC,0,2,3,1,1,10,10,2,2,3,1,7,0,0,0,0,14,2,16,0,5243,0,0.24138903617858887,True,0,8,20180731124707974,Late,1,2,14,2C AS,michael4,0,320,94,94,none,ml_raise,1,E,2334,5148,0.5714285714285714,0.4948716593053935,0.6901977696618659,0.3516219576720368,none,0.2198066137565346,"[0, 0, 1, 3520]",Flop,28,0,0,160,120,0.0,-0.24
5,1,1,2,1,5,0,1,2,3,1,60000.0,bet,0.75,3910,320,4089.2109892842113,500,1140,5,,,,,,,,,,,,0,3,0,0,1,0,13,12,25,0,10071,180,0.19057512283325195,False,320,8,20180731124707974,Late,0,13,12,QC KS,michael4,500,180,1944,1380,any_raised,ml_raise,BB,B,0,0,0.3060382275130783,0.46084577768894835,0.3862253928309553,0,none,,"[0, 0, 1, 3910]",Deal,29,0,0,160,120,-0.10606060606060606,-0.174
5,2,0,2,1,5,1,0,2,3,1,60000.0,bet,0.75,1788,160,2217.1896259255736,500,594,5,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,7787,180,0.19167399406433105,False,160,8,20180731124707974,Late,0,12,4,4S QC,michael4,340,180,4868,0,any_raised,ml_raise,SB,B,0,0,0.1847296296295844,0.3880780766372934,0.25147905881119886,0,none,,"[0, 0, 1, 1788]",Deal,30,0,0,160,120,0.025839793281653745,-0.172
5,2,0,2,2,5,1,0,2,3,3,60000.0,bet,0.75,1594,1948,1708.0930481478765,1139,4809,5,,,,,,,,,,,,0,9,0,0,0,0,12,4,16,0,5999,819,0.19252300262451172,False,0,8,20180731124707974,Late,0,12,4,4S QC,michael4,2767,819,2441,0,any_reraised,ml_raise,SB,B,0,0,0.1847296296295844,0.3880780766372934,0.25147905881119886,0,bet/raise/allin,,"[0, 0, 1, 1594]",Deal,30,0,1,160,120,0.1455223880597015,-0.172
5,0,0,0,0,3,1,0,0,3,0,92,bet,0.75,3384,0,4405,320,0,5,3D 9S QS,0,0,0,1,1,12,12,3,2,12,0,9,0,0,0,0,12,4,16,0,4405,0,0.2605860233306885,True,0,8,20180731124707974,Late,1,12,9,4S QC,michael4,0,320,1666,0,none,ml_raise,SB,B,3542,7178,0.5706521739130435,0.4696293736365206,0.6914280505683281,0.38592254428345907,none,0.1847296296295844,"[0, 0, 1, 3384]",Flop,30,0,0,160,120,0.0,-0.244
5,2,1,1,0,5,0,1,1,4,0,60000.0,check,0.75,0,0,2499.994962301665,640,800,5,,,,,,,,,,,,0,9,0,0,0,0,7,2,9,0,11301,320,0.19939017295837402,False,0,8,20180731124707974,Late,0,7,2,7S 2C,michael4,320,320,9051,122,any_called,ml_fold,D,L,0,0,0.1212189153439222,0.3263815097501162,0.17670377200144197,0,none,,"[0, 1, 0, 0]",Deal,31,0,0,160,120,0.2857142857142857,-0.16999999999999998
5,1,0,0,2,3,0,0,0,3,2,353,fold,0.75,0,0,0,960,960,5,9H 9D 9C,0,0,0,0,3,9,9,9,1,9,0,9,0,0,0,0,7,2,9,0,10981,640,0.24741625785827637,False,0,8,20180731124707974,Late,3,9,7,7S 2C,michael4,640,640,8731,420,any_raised,ml_fold,D,L,320,1120,0.24362606232294615,0.40609668711155944,0.3492263881051282,0.12240714697902394,none,0.1212189153439222,"[1, 0, 0, 0]",Flop,31,0,0,160,120,0.23529411764705882,-0.246
5,1,0,1,0,5,0,0,1,4,0,60000.0,bet,0.75,2811,0,2981.1018353171194,1280,960,6,,,,,,,,,,,,0,9,0,0,0,0,11,4,15,0,10981,640,0.19962382316589355,False,0,8,20180731124707974,Late,0,11,4,JD 4C,michael4,640,640,9291,122,all_folded,ml_raise,2,E,0,0,0.17147817460314355,0.3769262663146698,0.23480178734400808,0,none,,"[0, 0, 1, 2811]",Deal,32,0,0,320,120,0.4,-0.16799999999999998
5,1,0,0,0,5,0,0,0,5,0,60000.0,bet,0.75,3400,0,4308.94775793536,1280,960,6,,,,,,,,,,,,1,6,0,0,0,0,14,2,16,1,11941,640,0.19998884201049805,False,0,8,20180731124707974,Late,0,14,2,AH 2H,michael4,640,640,9291,122,none,ml_raise,1,E,0,0,0.2608531746030784,0.4390999839473628,0.3337437719383406,0,none,,"[0, 0, 1, 3400]",Deal,33,0,0,320,120,0.4,-0.16599999999999998
5,4,2,1,1,5,1,2,1,4,1,60000.0,bet,0.75,3306,640,3602.3612694439257,640,2362,6,,,,,,,,,,,,0,9,0,0,0,0,10,3,13,1,12261,0,0.21185779571533203,False,640,8,20180731124707974,Late,0,10,3,TD 3D,michael4,640,0,8651,0,any_raised,ml_raise,BB,B,0,0,0.1938064814814392,0.3952790523379955,0.25863224606487045,0,none,,"[0, 0, 1, 3306]",Deal,34,0,0,320,120,-0.270956816257409,-0.16399999999999998
