N,NMaxBet,NRcall,NRfold,NRraise,N_effective,Nallin,Ncall,Nfold,Nnf,Nraise,Nsim,action,aggresiveness,amount,bet,bet_sum,blind_level,board,board_aces,board_conn,board_conn_rank,board_faces,board_kind,board_kind_rank,board_rank1,board_rank2,board_suit,board_suit_rank,cards_aces,cards_category,cards_conn,cards_conn2,cards_faces,cards_pair,cards_rank1,cards_rank2,cards_rank_sum,cards_suit,chips,cost_to_call,cputime,first,forced_bet,game_N,game_id,game_phase,hand_conn,hand_conn_rank,hand_score0,hand_score1,hand_score2,hand_suit,hand_suit_rank,hole,logic,made_hand,maxBet,minBet,op_chips_max,op_chips_mean,op_chips_min,op_resp,play,position,position_feature,pot,pot_sum,prWin,prWinCond,prWinStd,prWin_adj,prWin_delta,prev_action,prev_prWin,resp,roundName,round_id,self_Ncall,self_Nraise,smallBlind,stake,stt_early_preflop,stt_late_preflop_allin,stt_middle_preflop,stt_preflop_pairs,tableNumber,thd_call,tightness
7,2,1,2,0,7,0,1,2,5,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,0,9,0,0,0,0,10,2,12,0,1931,80,0.3492090702056885,False,0,10,20180810134423709,Early,1,10,0,10,2,1,10,2D TS,michael6,,80,80,7491,3720.5,1440,any_called,limp,4,L,0,0,0.1031402777777589,0.0013824062721905395,0.3041420077491527,0.268593529993298,0,none,,"[1, 0, 0, 0]",Deal,18,0,0,40,7571.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.544
7,1,0,2,0,7,0,0,2,5,0,60000.0,bet,0.75,603,0,120,3,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,1931,80,0.3736429214477539,False,0,10,20180810134423709,Early,1,4,1,4,0,1,4,4S 4H,michael6,,80,80,9077,5669.75,1950,all_folded,steal,3,M,0,0,0.1575902777777567,0.5733638173641357,0.36435639438287093,0.3565288691108042,0,none,,"[0, 0, 1, 603.0]",Deal,19,0,0,40,9157.0,"('fold', 0)","('fold', 0)","('raise', 320)","('call', 0)",3,,-0.546
7,2,1,4,1,7,0,1,4,3,2,60000.0,fold,0.75,0,603,3055,3,,,,,,,,,,,,0,6,0,0,0,1,4,4,8,0,1328,603,0.38087916374206543,False,0,10,20180810134423709,Early,1,4,1,4,0,1,4,4S 4H,michael6,,1206,603,7951,5513.0,3075,any_reraised,limp,3,M,0,0,0.1575902777777567,0.5281758951128882,0.36435639438287093,0.3565288691108042,0,bet/raise/allin,,"[1, 0, 0, 0]",Deal,19,0,1,40,9157.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.546
7,2,1,0,0,7,0,1,0,7,0,60000.0,fold,0.75,0,0,200,3,,,,,,,,,,,,1,7,0,0,0,0,14,4,18,0,1328,80,0.3562760353088379,False,0,10,20180810134423709,Early,1,14,0,14,4,1,14,4S AH,michael6,,80,80,11206,4745.333333333333,1360,any_called,limp,2,E,0,0,0.16868948412697518,0.2357304636172569,0.3744774253168676,0.37390311320061864,0,none,,"[1, 0, 0, 0]",Deal,20,0,0,40,11246.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.548
7,1,0,0,0,7,0,0,0,7,0,60000.0,fold,0.75,0,0,120,3,,,,,,,,,,,,0,9,0,0,0,0,11,7,18,1,1328,80,0.3885362148284912,False,0,10,20180810134423709,Early,1,11,0,11,7,2,11,JD 7D,michael6,,80,80,11206,4758.666666666667,1240,none,limp,1,E,0,0,0.17699265873015527,0.0015369073905639296,0.38166249158882,0.3869070291040063,0,none,,"[1, 0, 0, 0]",Deal,21,0,0,40,11206.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.55
7,5,4,2,0,7,0,4,2,5,0,60000.0,check,0.75,0,80,440,3,,,,,,,,,,,,0,9,0,0,0,0,8,4,12,0,1248,0,0.3758859634399414,False,80,10,20180810134423709,Early,1,8,0,8,4,1,8,4D 8C,michael6,,80,0,11326,5391.75,1160,any_called,limp,BB,B,0,0,0.10277718253966332,4.219409282700422e-05,0.3036676362223542,0.27040171773440286,0,none,,"[0, 1, 0, 0]",Deal,22,0,0,40,11406.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.552
7,0,0,0,0,5,0,0,0,5,0,97,check,0.75,0,0,0,3,9H KS AC,1,2,14,2,1,14,14,9,1,14,0,9,0,0,0,0,8,4,12,0,1248,0,0.4211390018463135,True,0,10,20180810134423709,Early,1,14,0,14,13,2,14,4D 8C,michael6,none,0,80,11326,5391.75,1160,none,limp,BB,B,80,440,0.0,0.009196581196581195,0.0,0.0,-0.10277718253966332,none,0.10277718253966332,"[0, 1, 0, 0]",Flop,22,0,0,40,11326.0,,,,,3,0.0,-0.32000000000000006
7,1,2,1,1,5,0,3,1,4,1,450,fold,0.75,0,0,80,3,9H KS AC,1,2,14,2,1,14,14,9,1,14,0,9,0,0,0,0,8,4,12,0,1248,80,0.44222092628479004,False,0,10,20180810134423709,Early,1,14,0,14,13,2,14,4D 8C,michael6,none,80,80,11246,6775.666666666667,1870,any_raised,limp,BB,B,80,440,0.016666666666666666,0.0,0.10671873729054748,0.05763277732196591,-0.08611051587299666,check/call,0.10277718253966332,"[1, 0, 0, 0]",Flop,22,1,0,40,11326.0,,,,,3,0.13333333333333333,-0.32000000000000006
7,3,2,3,0,7,0,2,3,4,0,60000.0,fold,0.75,0,40,280,3,,,,,,,,,,,,0,9,0,0,0,0,11,3,14,0,1208,40,0.367962121963501,False,40,10,20180810134423709,Early,1,11,0,11,3,1,11,3C JD,michael6,,80,40,3830,2460.0,1080,any_called,limp,SB,B,0,0,0.11379484126981618,0.0064029206972945965,0.31756192367819147,0.28972414698753424,0,none,,"[1, 0, 0, 0]",Deal,23,0,0,40,3910.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.554
7,3,2,2,0,7,0,2,2,5,0,60000.0,bet,0.75,160,0,280,3,,,,,,,,,,,,1,7,0,0,0,0,14,6,20,0,1208,80,0.37403202056884766,False,0,10,20180810134423709,Early,1,14,0,14,6,1,14,AC 6H,michael6,,80,80,11006,5830.5,2430,any_called,steal,D,L,0,0,0.16698392857141628,0.4737680977927278,0.3729615210316909,0.3743505342650364,0,none,,"[0, 0, 1, 160.0]",Deal,24,0,0,40,11086.0,"('fold', 0)","('fold', 0)","('fold', 0)","('fold', 0)",3,,-0.556
7,2,1,1,1,4,0,1,1,3,1,370,bet,0.75,160,0,160,3,9D JH 4C,0,0,0,1,1,11,11,4,1,4,1,7,0,0,0,0,14,6,20,0,1048,80,0.5575227737426758,False,0,10,20180810134423709,Early,0,0,0,14,11,2,14,AC 6H,michael6,,80,80,10846,6720.5,2595,any_raised,steal,D,L,160,680,0.14054054054054055,0.18378479413453835,0.33567959261326136,0.2503653833555548,-0.02644338803087573,none,0.16698392857141628,"[0, 0, 1, 160.0]",Flop,24,0,0,40,10926.0,,,,,3,,-0.31600000000000006
7,2,1,0,1,4,0,1,0,3,1,311,check,0.75,0,0,160,3,9D JH 4C 5H,0,2,5,1,1,11,11,4,2,11,1,7,0,0,0,0,14,6,20,0,888,80,0.44448280334472656,False,0,10,20180810134423709,Early,2,6,0,14,11,3,11,AC 6H,michael6,none,80,80,10686,6560.5,2435,any_raised,call,D,L,320,1160,0.06913183279742766,0.11088909336277751,0.25208880175564297,0.1634376378607786,-0.07140870774311289,none,0.14054054054054055,"[0, 1, 0, 0]",Turn,24,0,0,40,10766.0,,,,,3,0.05714285714285714,-0.3717537019186344
7,2,1,0,1,4,0,1,0,3,1,330,check,0.75,0,0,160,3,9D JH 4C 5H 7C,0,2,5,1,1,11,11,4,2,7,1,7,0,0,0,0,14,6,20,0,808,80,0.4252810478210449,False,0,10,20180810134423709,Early,3,7,0,14,11,3,14,AC 6H,michael6,none,80,80,10606,6480.5,2355,any_raised,call,D,L,400,1400,0.022727272727272728,0.10176719492051303,0.14120204151826427,0.07330457004906588,-0.04640456007015493,none,0.06913183279742766,"[0, 1, 0, 0]",River,24,0,0,40,10686.0,,,,,3,0.04878048780487805,-0.33937048344586335
