score,wt,prob,2,3,4,5,6,7,8,9,10
"(1, 12, 14, 8, 4)",2522.0,4.516475644699141e-05,0.49784121949070387,0.32302405498281783,0.2183735508477776,0.14942789169593293,0.10223682388630843,0.06963483252143046,0.047427086086879906,0.032866331835404,0.01823949246629659
"(1, 12, 14, 8, 5)",7260.0,0.00013001432664756446,0.4640955004591368,0.29773492500765236,0.20351895579168305,0.14249639249639248,0.10147798329616509,0.07336678473042109,0.05390266299357209,0.04040404040404041,0.0290633608815427
"(1, 12, 14, 8, 6)",14258.0,0.00025533667621776505,0.5019404311030067,0.3290939979115039,0.23082947584981534,0.16585843202479475,0.12060063189253817,0.08832468321877779,0.0650667851186858,0.048269197799286165,0.03422639921447608
"(1, 12, 14, 8, 7)",24082.0,0.0004312679083094556,0.5096937316022109,0.3296214784670894,0.23072359913153875,0.16603061233905847,0.12099467032612116,0.08860895907237575,0.06483173232197398,0.04712602312469431,0.03042382969299338
"(1, 12, 14, 9, 4)",2270.0,4.065186246418338e-05,0.4778267254038179,0.30744003915810075,0.21292217327459623,0.15293336130340537,0.1121180337039368,0.08320746800923011,0.06238374938815468,0.047479197258932945,0.03700440528634361
"(1, 12, 14, 9, 5)",7334.0,0.00013133954154727793,0.4964700178771628,0.31848619822440377,0.2186976508629085,0.15514174036126582,0.11255903143004314,0.08327814354539197,0.06288064721388964,0.048510741447747176,0.03381510771748023
"(1, 12, 14, 9, 6)",14130.0,0.00025304441260744985,0.5012817488401351,0.3221396555791462,0.22284736966265623,0.15797526370774775,0.1129320706815399,0.08075017692852086,0.057356294723598336,0.040103798065581495,0.025336164189667373
"(1, 12, 14, 9, 7)",23488.0,0.00042063037249283667,0.5172002724795642,0.3346886353315167,0.23545255125210854,0.17091064400328718,0.12591772630941564,0.09359389191643956,0.06998372691492578,0.0525563881320012,0.03709695731153497
"(1, 12, 14, 9, 8)",34538.0,0.0006185171919770773,0.5364204322453208,0.3429491510156287,0.23831790519207283,0.17158786227637948,0.1254845134919256,0.09235927853103139,0.06810373115602138,0.05022487308664851,0.03427143050166966
"(1, 12, 14, 10, 4)",2484.0,4.448424068767908e-05,0.44587582751833965,0.27279030237967433,0.18249175676711907,0.12830687830687826,0.09325716330547248,0.069549881144084,0.05311773125782788,0.04168903202719628,0.033011272141706925
"(1, 12, 14, 10, 5)",7094.0,0.00012704154727793696,0.4671240171663064,0.2841368292453717,0.18778108931759896,0.1295863707761086,0.09206975713882959,0.06697813041201818,0.04994048178429346,0.038342261065689325,0.02791091062870031
"(1, 12, 14, 10, 6)",14682.0,0.0002629297994269341,0.5116317788978186,0.3317516535742936,0.23415455270788324,0.17208091973110357,0.1295474644473418,0.09917878062545,0.07694228760840938,0.06033086621562305,0.043863233891840346
"(1, 12, 14, 10, 7)",25440.0,0.00045558739255014324,0.5245632424877708,0.33517863382250185,0.23345219377059007,0.16847609064590194,0.12333158630328436,0.09072233453129681,0.06679987770789658,0.04928371767994408,0.03362159329140461
"(1, 12, 14, 10, 8)",37564.0,0.0006727077363896848,0.5259054177167263,0.3277487902128515,0.22492279842402296,0.16191752319427768,0.11940087858520392,0.08926416376368461,0.06739608845348381,0.05136123238561741,0.037030135235864126
"(1, 12, 14, 10, 9)",51966.0,0.0009306232091690545,0.5312447882589896,0.32259233601457366,0.21461972388539763,0.150213906650808,0.10781102906723503,0.07820406382928036,0.05683844565036114,0.041108074937886714,0.02669694287290408
"(1, 12, 14, 11, 4)",2146.0,3.8431232091690544e-05,0.5240757999378689,0.32660246453349895,0.21558381041139654,0.14828621725173446,0.10528262252400186,0.07669861980206807,0.0569535052293673,0.04266335300818059,0.03168685927306617
"(1, 12, 14, 11, 5)",7170.0,0.0001284025787965616,0.4880210754687743,0.2941577560824423,0.18882911602576877,0.1262956321533727,0.08700050917624141,0.06138008899515175,0.04436696110336278,0.032945916627924995,0.022315202231520222
"(1, 12, 14, 11, 6)",14086.0,0.00025225644699140403,0.5405209270039598,0.35323094640856967,0.2460886526980521,0.17657293406264019,0.12865864789760853,0.09438787583754217,0.06933203969268145,0.05078328363860097,0.035354252449240384
"(1, 12, 14, 11, 7)",23142.0,0.0004144340974212034,0.5589452558599567,0.3627939580752649,0.2523848619907733,0.18203280505588007,0.13396243756627466,0.09976501187286774,0.07494550552626776,0.05683749603894793,0.041050903119868636
"(1, 12, 14, 11, 8)",35724.0,0.000639756446991404,0.5692842657908158,0.3685430896129587,0.25696743819014556,0.18680829925371437,0.1389582033686837,0.1046581996363656,0.07936774530660991,0.06043867179238355,0.04193259433434106
"(1, 12, 14, 11, 9)",49422.0,0.0008850644699140402,0.5750340604049474,0.36534449345545617,0.24908899256355874,0.17717930386377664,0.1288080688954794,0.09447932384074191,0.06940229047792484,0.05086353805547684,0.0350586108750489
"(1, 12, 14, 11, 10)",66508.0,0.0011910458452722063,0.545087307792546,0.31863167672393605,0.19913071682031822,0.13141586499678787,0.09019370864562413,0.06355733789275618,0.04557680613192733,0.03305199708639896,0.02261382089372707
"(1, 12, 14, 13, 4)",2366.0,4.237106017191977e-05,0.46379261763877155,0.2595332018408941,0.14839190113915393,0.08616780045351476,0.0502220612110722,0.02865998470394075,0.015121630506245895,0.006198929275852354,0.0
"(1, 12, 14, 13, 5)",7014.0,0.00012560888252148998,0.4701074042391407,0.26423343788613257,0.15390647276874816,0.09164890174299926,0.05568454926880931,0.03451260743818485,0.021789753825681962,0.01397205588822355,0.008269175933846592
"(1, 12, 14, 13, 6)",13652.0,0.0002444842406876791,0.5137871536933946,0.3105812742129766,0.1958321125109873,0.12602839749045425,0.08199042875280788,0.053517363581823,0.03484226975290555,0.022479408796431944,0.013917374743627307
"(1, 12, 14, 13, 7)",22422.0,0.0004015401146131805,0.5400449954905397,0.3292797748243294,0.21085052520696085,0.13844537606913848,0.09231862697209228,0.06222948549681223,0.04234680224779234,0.02913804894002913,0.01998037641601998
"(1, 12, 14, 13, 8)",35186.0,0.000630121776504298,0.5511282896606602,0.33395226636856856,0.21305484053451984,0.1399803673719437,0.09363392186105766,0.06335176598917858,0.043195841780506145,0.02965826054554525,0.01909850508725061
"(1, 12, 14, 13, 9)",50200.0,0.0008989971346704871,0.5697211155378482,0.3442275343072154,0.2170024663251756,0.14060614684120687,0.0925709858976791,0.06136786188579018,0.0406507304116866,0.02671093404161132,0.016533864541832668
"(1, 12, 14, 13, 10)",69810.0,0.001250179083094556,0.5521749510576323,0.31514268888570557,0.18567915634954751,0.11251082871194623,0.06966550933031379,0.043716277515160225,0.02749765235798754,0.017055818173136596,0.009969918349806617
"(1, 12, 14, 13, 11)",65308.0,0.0011695558739255015,0.5688123966435964,0.3308221555296948,0.19716136286081795,0.12043178064186236,0.07520262959106598,0.04771748228905086,0.030481206998632136,0.01935444355974764,0.011473836793858844
"(1, 13, 7, 5, 4)",2138.0,3.8287965616045844e-05,0.3652426982642137,0.25771749298409724,0.18808187447102315,0.14027350884226464,0.1059067219029801,0.08009265446122321,0.059946990957280955,0.04365450576863113,0.029934518241347054
"(1, 13, 7, 6, 4)",2242.0,4.015042979942693e-05,0.4207552780255725,0.3117999801764298,0.2302790875493819,0.16900301601461282,0.12371323789700235,0.09093708848392167,0.067846169095054,0.05213598969174347,0.03746654772524532
"(1, 13, 7, 6, 5)",4626.0,8.284383954154728e-05,0.3853100831051543,0.2733703223327089,0.2022986021040496,0.15193969214721484,0.11576390175611966,0.08935519733185102,0.0695945621367152,0.05428255752509969,0.040639861651534805
"(1, 13, 8, 5, 4)",2466.0,4.416189111747851e-05,0.3811841038118411,0.2692394340812832,0.1954099563588615,0.1441444920763655,0.10812446092251446,0.08246437261035801,0.06391367036135892,0.05037397494818419,0.0373073803730738
"(1, 13, 8, 6, 4)",2246.0,4.0222063037249285e-05,0.4369249035322055,0.31871475215197387,0.23682313530933297,0.1745678384146772,0.12712547173811642,0.09098715176186237,0.06347086177896506,0.04254477095082616,0.025823686553873553
"(1, 13, 8, 6, 5)",7356.0,0.00013173352435530086,0.3981934626306566,0.28491480877288383,0.2137904917268702,0.162331581173343,0.12445298946114605,0.09617027887827234,0.07476889613920608,0.05842547278110085,0.04205183976798985
"(1, 13, 8, 7, 4)",2246.0,4.0222063037249285e-05,0.42554665083605436,0.3294251508855249,0.2678942458550651,0.21777692970925375,0.17559258788110074,0.13970868846202775,0.10903334322746609,0.08281389136242209,0.05966162065894924
"(1, 13, 8, 7, 5)",7026.0,0.00012582378223495702,0.44188253154948276,0.32666761552329443,0.25193160099223283,0.19416543541223305,0.1487174621248063,0.11283260813576781,0.08447986842521428,0.06208685200999461,0.040184078185786135
"(1, 13, 8, 7, 6)",11310.0,0.0002025429799426934,0.43397190293742005,0.3048875135082035,0.23004715590922475,0.1751547303271441,0.1337220888945027,0.10207149172666412,0.07767953630022595,0.05876805187150013,0.04084880636604774
"(1, 13, 9, 5, 4)",2430.0,4.3517191977077366e-05,0.35070873342478276,0.24096936442615455,0.17730746619635507,0.1314912796394278,0.09740022209158011,0.07148736037624927,0.05139460448102423,0.035573845450388664,0.023045267489711935
"(1, 13, 9, 6, 4)",2214.0,3.9648997134670484e-05,0.45367861086018274,0.34321991368061827,0.2711102507850476,0.21583430120015487,0.17219426162515597,0.13734030197444833,0.10912877647294991,0.08581752484191507,0.06323396567299007
"(1, 13, 9, 6, 5)",6918.0,0.00012388968481375358,0.3911213902540876,0.2775850438469692,0.20934690730874597,0.1592945938132408,0.12144302647338207,0.09258800368947812,0.0706128938999711,0.05406186759178953,0.03845041919629951
"(1, 13, 9, 7, 4)",2558.0,4.580945558739255e-05,0.4457475458257319,0.3345929980019112,0.266083994191891,0.21173535872519447,0.16757263238889505,0.1316132395100339,0.10235861350013033,0.0786204500043437,0.05785770132916341
"(1, 13, 9, 7, 5)",7524.0,0.00013474212034383955,0.4567310532222813,0.339675999763719,0.2703222703222702,0.2163088698176417,0.17294920803692732,0.13804397357028936,0.1099444739795617,0.08733534172130661,0.06645401382243488
"(1, 13, 9, 7, 6)",14400.0,0.00025787965616045846,0.4402314814814815,0.3127662037037037,0.2424074074074075,0.1906768077601411,0.15064043209876543,0.11920138888888894,0.09434027777777777,0.0746296296296296,0.055
"(1, 13, 9, 8, 4)",2440.0,4.369627507163324e-05,0.44107468123861576,0.3380692167577413,0.2748243559718969,0.22479182930002597,0.1837822014051522,0.14986338797814205,0.12181238615664845,0.09881602914389799,0.07622950819672131
"(1, 13, 9, 8, 5)",6794.0,0.00012166905444126075,0.457953095868904,0.3418130376475977,0.27240772670563657,0.2182317731331566,0.17448402184934414,0.13901972328525172,0.11025251038498021,0.08697216498217382,0.06535178098322049
"(1, 13, 9, 8, 6)",14306.0,0.00025619627507163326,0.45113938207745014,0.3212133215278751,0.25124323460685827,0.19849369450935228,0.15658542647218732,0.12294874611385168,0.09584168258850209,0.07393945042484115,0.051726548301412
"(1, 13, 9, 8, 7)",20916.0,0.00037457020057306593,0.4641529079280082,0.32739688914387727,0.25672645229443863,0.2059697596129037,0.16671144138155033,0.13580398692274767,0.11131563290197832,0.09189137502390514,0.07122139351055012
"(1, 13, 10, 5, 4)",2350.0,4.208452722063037e-05,0.4413238770685578,0.310401891252955,0.23183383991894627,0.17512326916582233,0.13302938196555217,0.10191489361702126,0.07907801418439715,0.062222222222222234,0.04680851063829787
"(1, 13, 10, 6, 4)",2238.0,4.0078796561604585e-05,0.4085989474729421,0.2915301360341575,0.22025405336397294,0.16753195171425733,0.12686355447749548,0.09530192774160602,0.07087181014794956,0.052030582861682065,0.035746201966041107
"(1, 13, 10, 6, 5)",7328.0,0.0001312320916905444,0.39783478893740903,0.271424672489083,0.20597772405905584,0.15981103139945932,0.12503682331739102,0.09850670617592014,0.07824630033964096,0.0627426006792819,0.04694323144104803
"(1, 13, 10, 7, 4)",2458.0,4.401862464183381e-05,0.38893409275834023,0.2872479884278093,0.2327773257390832,0.19180001808154776,0.15831040851382597,0.13056491921422758,0.10765301509809239,0.08896121508001084,0.06834825061025224
"(1, 13, 10, 7, 5)",7680.0,0.00013753581661891118,0.4311921296296296,0.3103660300925926,0.2458085317460317,0.19793526785714283,0.15968708664021164,0.1287543402777778,0.10380497685185186,0.08382523148148148,0.06232638888888888
"(1, 13, 10, 7, 6)",14762.0,0.0002643624641833811,0.4386036219121168,0.30837811799063664,0.2409290907800595,0.19181381625494884,0.1532667531177218,0.12251533861071864,0.09784883108281019,0.0780080988724804,0.059409294133586234
"(1, 13, 10, 8, 4)",2710.0,4.8531518624641835e-05,0.39712997129971306,0.2784747847478475,0.21505007907221926,0.16783810695249804,0.1298248696772682,0.09898084695132664,0.07406724067240672,0.05412054120541204,0.03837638376383764
"(1, 13, 10, 8, 5)",7630.0,0.0001366404011461318,0.4359982525120139,0.3136668122906656,0.25242776009486356,0.20696082714431338,0.17026149909505087,0.14025463396367724,0.11568370467453037,0.09558759283529925,0.07522935779816514
"(1, 13, 10, 8, 6)",15912.0,0.0002849570200573066,0.45186023127199604,0.32087243729400605,0.254122375445905,0.20388426025680928,0.1628021579001971,0.128769242739831,0.10057399027987263,0.07732808223004299,0.0529788838612368
"(1, 13, 10, 8, 7)",25480.0,0.00045630372492836676,0.4544130472701897,0.3083747601604747,0.2380344995140913,0.18910505594179078,0.15113939348633226,0.1208660387231816,0.09649834292691435,0.07680097680097679,0.056017791732077445
"(1, 13, 10, 9, 4)",2864.0,5.128939828080229e-05,0.44995344506517687,0.32272268777157054,0.253616320830008,0.20235324111022435,0.16145140551565135,0.12828378558127163,0.10131517690875232,0.07937616387337058,0.061452513966480445
"(1, 13, 10, 9, 5)",7494.0,0.00013420487106017193,0.4700649408415621,0.3370993090768913,0.26664506208141103,0.21408661320590866,0.17186235761095647,0.13769428241005502,0.11016961717522167,0.0881594164220265,0.06538564184681078
"(1, 13, 10, 9, 6)",15218.0,0.00027252865329512895,0.4639973131233481,0.3285144784684803,0.2613133569895299,0.2126450089388715,0.17377917128212833,0.14208581316611285,0.11614535418583255,0.09491683824710505,0.07217330354404873
"(1, 13, 10, 9, 7)",25334.0,0.000453689111747851,0.4678561090497619,0.31957711639167385,0.24810437319318673,0.1979753665630355,0.1585766539978271,0.1268547444240189,0.10122102049946055,0.08057682692560719,0.06020894186995079
"(1, 13, 10, 9, 8)",35100.0,0.0006285816618911175,0.4767774612219053,0.31694523583412476,0.2425193325193324,0.19382218604440862,0.15688463799574912,0.12752611585944912,0.10387147831592278,0.08472301361190249,0.06340930674264009
"(1, 13, 11, 5, 4)",2140.0,3.832378223495702e-05,0.42990654205607487,0.2998701973001037,0.22763684913217616,0.17953567719922853,0.1445186174158137,0.11747886070315977,0.09584631360332296,0.07819314641744547,0.06074766355140187
"(1, 13, 11, 6, 4)",2280.0,4.083094555873926e-05,0.4874269005847954,0.35058479532163733,0.26615497076023387,0.2036340852130325,0.15506126427179062,0.1169172932330827,0.08715886939571152,0.06432748538011696,0.04649122807017544
"(1, 13, 11, 6, 5)",6998.0,0.00012532234957020056,0.42923374932520403,0.2941157791114922,0.21915445229249172,0.16700916815235184,0.12840630202733658,0.09911675444684877,0.07664888380807215,0.05928678034994124,0.04001143183766791
"(1, 13, 11, 7, 4)",2536.0,4.541547277936963e-05,0.48431475639677546,0.37099106203995796,0.3049609433678834,0.25484452456061285,0.21419182815081866,0.18057120324470485,0.15247108307045215,0.1288117770767613,0.10410094637223975
"(1, 13, 11, 7, 5)",6938.0,0.00012424785100286534,0.48243169661445834,0.35127798597098103,0.27729618800532596,0.222249676271008,0.1782522752542931,0.14239385578388172,0.11306492424970373,0.08913872073284007,0.06601326030556356
"(1, 13, 11, 7, 6)",14604.0,0.0002615329512893983,0.4809184698256185,0.34225782890532297,0.266702860273115,0.21256407246546935,0.17046319121093154,0.13678574689256698,0.10955522079186826,0.08746462156486806,0.06021181411485438
"(1, 13, 11, 8, 4)",2372.0,4.247851002865329e-05,0.5207045156454939,0.3873430766348136,0.30690395888540917,0.24742364624320776,0.20102920313712896,0.1645587408656549,0.13633595652988573,0.11523327712197866,0.09780775716694773
"(1, 13, 11, 8, 5)",6824.0,0.00012220630372492837,0.4941709000911814,0.3679334375407061,0.2962513258527325,0.24205186177636345,0.19791724818102305,0.16125509406576224,0.13062556988406931,0.10498892796665363,0.07942555685814771
"(1, 13, 11, 8, 6)",13566.0,0.00024294412607449856,0.49660097957311594,0.3596818844496863,0.28829953033845124,0.23688539743382742,0.19572624371385974,0.1617278490343506,0.13345455141120774,0.10996445361770436,0.08287876554130423
"(1, 13, 11, 8, 7)",22656.0,0.00040573065902578797,0.5165862366603893,0.3701938166980542,0.29438958669626053,0.24059151085104485,0.1979243733745852,0.16287076271186443,0.1337050768989328,0.10931614877589452,0.08092043314500941
"(1, 13, 11, 9, 4)",2428.0,4.3481375358166186e-05,0.4628409298920009,0.32406644700713894,0.2531870243978975,0.2038126618027771,0.16575141863444995,0.13572801443476895,0.11177466593446823,0.09244005125388978,0.0742723778143877
"(1, 13, 11, 9, 5)",6844.0,0.0001225644699140401,0.4972725501655951,0.36246671861809227,0.2874641674320223,0.23251045986288532,0.1884329223604501,0.15207968049873366,0.12180174037275147,0.09649977271251377,0.07071887784921099
"(1, 13, 11, 9, 6)",14288.0,0.00025587392550143265,0.5083986562150057,0.3662980589772304,0.2921132618780996,0.23779972982100647,0.19350792762046953,0.1564299712046073,0.12526829040686824,0.09918190867239014,0.07376819708846584
"(1, 13, 11, 9, 7)",23430.0,0.0004195916905444126,0.5139374970360883,0.3599018352539479,0.28318700079263465,0.2300469483568077,0.1881816149421783,0.15385037497713547,0.12534974154692463,0.10159814103476075,0.07574334898278559
"(1, 13, 11, 9, 8)",35180.0,0.0006300143266475645,0.5312235487334974,0.36795685679994955,0.2862130810254742,0.23114955286643785,0.18876796881344923,0.1547138525677468,0.12705767165687573,0.1045290884972522,0.07814098919840819
"(1, 13, 11, 10, 4)",2536.0,4.541547277936963e-05,0.5067472835611637,0.35609446196985634,0.27503943217665616,0.2193993790996945,0.1763494567122327,0.14187133844073904,0.11415615141955836,0.09192078513845077,0.07294952681388013
"(1, 13, 11, 10, 5)",7086.0,0.00012689828080229227,0.4901997679305047,0.34075014896352745,0.26200892437132917,0.20731914931745576,0.16486342396587952,0.13077429673534666,0.1032003637846144,0.08091071596575407,0.05842506350550381
"(1, 13, 11, 10, 6)",14804.0,0.00026511461318051574,0.49255456483232773,0.33729247350565916,0.2604428018167547,0.208682338106818,0.16876069530757454,0.13653645732813524,0.11021045363115074,0.0886997508180972,0.06700891650905161
"(1, 13, 11, 10, 7)",25098.0,0.0004494627507163324,0.5086903781620493,0.34437006932823333,0.2653683275844404,0.21357990961146606,0.17392962444360952,0.14193029989109357,0.11575512878405533,0.09428816815859604,0.07124073631365048
"(1, 13, 11, 10, 8)",38308.0,0.0006860315186246419,0.5210980009977607,0.34925109927720344,0.26690309620768016,0.21445062658386288,0.17520191397710466,0.14382672772565222,0.11815054586799392,0.09696843131112733,0.07228255194737392
"(1, 13, 11, 10, 9)",49838.0,0.0008925143266475644,0.5151357063552573,0.3212285583066912,0.22836896305936008,0.1736203075743189,0.13602866939678215,0.1081035889615689,0.08660838895800171,0.0697771892041325,0.05369396845780328
"(1, 13, 12, 5, 4)",2342.0,4.194126074498567e-05,0.49122307619318717,0.33406869721985005,0.24056565410109382,0.1790424681116397,0.13539506323451672,0.10276117278679192,0.0775927507353639,0.05797513995635259,0.04269854824935952
"(1, 13, 12, 6, 4)",2550.0,4.5666189111747854e-05,0.4495860566448802,0.3083442265795206,0.22949579831932768,0.17658263305322125,0.13784624961095548,0.10856209150326797,0.0862962962962963,0.06954248366013072,0.05647058823529412
"(1, 13, 12, 6, 5)",7096.0,0.00012707736389684814,0.45587498434172596,0.30392709507703874,0.21886911472593537,0.16245235410962577,0.12223743311680177,0.09254710903527139,0.07037611173744206,0.05386446198171114,0.040868094701240136
"(1, 13, 12, 7, 4)",2468.0,4.4197707736389686e-05,0.5279128399063571,0.39854583108229785,0.3205217257081113,0.2615896169380772,0.21324380643667512,0.1723296287720923,0.13735818476499187,0.1074194129299478,0.07698541329011345
"(1, 13, 12, 7, 5)",7418.0,0.00013284383954154729,0.5006740361283365,0.37077229561726727,0.2924739051727458,0.23512305973885908,0.19023439338888243,0.1543639024766013,0.12567029148317904,0.10293280608729517,0.0792666486923699
"(1, 13, 12, 7, 6)",13366.0,0.0002393624641833811,0.49711540060185866,0.34973065988328594,0.2698068304083566,0.213998323155887,0.17126848744385775,0.13701431492842536,0.10884998420536353,0.08534091475884081,0.06152426554940396
"(1, 13, 12, 8, 4)",2548.0,4.5630372492836674e-05,0.4963369963369962,0.3569684283969997,0.27626710024669215,0.21877102489347383,0.17358775011836233,0.1364842640352844,0.1055511948369091,0.079713936856794,0.05572998430141287
"(1, 13, 12, 8, 5)",7494.0,0.00013420487106017193,0.5178364914153547,0.38011890994276915,0.29922350578875784,0.23981725062589748,0.1925794603937118,0.15390725278635606,0.12192717136672303,0.09539483438602735,0.06912196423805711
"(1, 13, 12, 8, 6)",13778.0,0.00024674068767908307,0.5054112030451123,0.3573652037870357,0.27768388528295623,0.22174642344478313,0.17834044151361605,0.14314573267251451,0.11394171061757069,0.08932113998161317,0.05980548700827406
"(1, 13, 12, 8, 7)",23666.0,0.00042381805157593126,0.5087091655163994,0.3579396602721203,0.2803378767208734,0.22692054370411524,0.18554982769467687,0.15194794219555485,0.12414903706207689,0.10101693005436772,0.07473449956336797
"(1, 13, 12, 9, 4)",2576.0,4.613180515759312e-05,0.5410628019323672,0.4087948585231194,0.33022774327122156,0.27239845213447694,0.2257837917775806,0.18652950310559005,0.1527777777777778,0.12344720496894408,0.09472049689440994
"(1, 13, 12, 9, 5)",7012.0,0.0001255730659025788,0.5271280978639793,0.37892184826012537,0.29443063591665986,0.23492833147710496,0.18923568666865873,0.1527721185450791,0.123225264625721,0.0991633390378399,0.07273245864232744
"(1, 13, 12, 9, 6)",14154.0,0.000253474212034384,0.5237781231846516,0.37143799161603325,0.29144209612628424,0.23666987401620723,0.19429697365263282,0.15984039510957698,0.13125853704488716,0.10729593518911022,0.08068390560972163
"(1, 13, 12, 9, 7)",24526.0,0.0004392191977077364,0.5332572236266273,0.37679288193028715,0.2956163138826433,0.23979994019951634,0.1964199961427394,0.16112735561483832,0.13191896128371702,0.10757744615691278,0.07941232433607873
"(1, 13, 12, 9, 8)",34950.0,0.0006258954154727793,0.558086154824352,0.38997456684151954,0.3039471353634443,0.24718940890614752,0.20421191270976685,0.16969139587165338,0.14126371006199334,0.117590208233985,0.08856461611826419
"(1, 13, 12, 10, 4)",2566.0,4.595272206303725e-05,0.477266822551312,0.32226985364163846,0.24696581672419546,0.1997735961103069,0.16554701901545238,0.1390620940504027,0.11795271499090672,0.10080540400103924,0.08573655494933749
"(1, 13, 12, 10, 5)",7268.0,0.00013015759312320918,0.5280070934996635,0.36833455635051676,0.28063002856618696,0.2208637995649553,0.17589607848275982,0.14065898786592232,0.1126704580199352,0.09044212071179598,0.06796917996697853
"(1, 13, 12, 10, 6)",14400.0,0.00025787965616045846,0.5315586419753083,0.37597222222222243,0.2919163359788361,0.23392305996472662,0.1889417989417989,0.1523214285714286,0.12194058641975308,0.09658950617283946,0.07032407407407407
"(1, 13, 12, 10, 7)",24184.0,0.00043309455587392553,0.5296247289300543,0.36056207961186454,0.2767955594411101,0.22248869776160557,0.18166477639683065,0.14901627207283835,0.12233065020031607,0.10038776785386108,0.07699305325835264
"(1, 13, 12, 10, 8)",38582.0,0.0006909383954154728,0.5510226415311686,0.37794250629251425,0.2917157272944945,0.2365277664640066,0.19532918138485503,0.16232402971037568,0.13514505900851861,0.11256256515703922,0.08373507507818845
"(1, 13, 12, 10, 9)",52182.0,0.0009344914040114613,0.5490398988156832,0.3541461721581297,0.2555401333428241,0.19585662634990011,0.15450441160456113,0.12361861689215958,0.09969487136901188,0.08081117797111817,0.06305494870517292
"(1, 13, 12, 11, 4)",2250.0,4.029369627507163e-05,0.5435061728395061,0.3784938271604938,0.2850899470899471,0.22373192239858905,0.17885714285714283,0.14375661375661375,0.1151851851851852,0.09135802469135804,0.06755555555555555
"(1, 13, 12, 11, 5)",7604.0,0.00013617478510028654,0.5386638611257233,0.38365772400490983,0.2947947195711529,0.23379716606965417,0.18733665656337933,0.15003381678815658,0.11946928517154713,0.09430708983575896,0.06908644573031739
"(1, 13, 12, 11, 6)",14564.0,0.0002608166189111748,0.5588360950898718,0.3950074765784737,0.3081080550869071,0.25076836557199106,0.20787612857099258,0.17373072546788557,0.14581235313863714,0.12275321187707894,0.09667673716012085
"(1, 13, 12, 11, 7)",23308.0,0.00041740687679083096,0.5617718284613767,0.3927526075930061,0.30452756870724945,0.24684623577707518,0.20373412221704645,0.1692572343850875,0.140933966401617,0.11752760139580111,0.09025513414564386
"(1, 13, 12, 11, 8)",35938.0,0.0006435888252148997,0.5796402446188185,0.4061933824302347,0.3155281980341803,0.2565503022401016,0.21225752994354474,0.17640963670236315,0.14637863975612322,0.12083155558028948,0.08807761515202109
"(1, 13, 12, 11, 9)",49860.0,0.0008929083094555874,0.5694789856041355,0.37306123813344,0.2703818310316507,0.20796643299651746,0.16498131275507935,0.1329317326609746,0.10794558096002142,0.08797967642732989,0.06857200160449257
"(1, 13, 12, 11, 10)",51362.0,0.0009198065902578797,0.546971604601759,0.3363240874143872,0.2301655290830169,0.1705015690063004,0.13277742856030303,0.106358044950779,0.0864376603541745,0.07073106360517285,0.05576106849421752
"(1, 13, 14, 6, 4)",2318.0,4.151146131805158e-05,0.4785734828875469,0.3137283098456524,0.20983811988988865,0.13991262308777402,0.09186216908391195,0.05870208307654381,0.035950532067874616,0.02051577030006711,0.009490940465918895
"(1, 13, 14, 6, 5)",7436.0,0.00013316618911174785,0.44306975076205846,0.27127039627039623,0.1732530290222597,0.11240682394528544,0.07346072730688115,0.04811854811854812,0.03161795469487777,0.021098559560098023,0.013717052178590641
"(1, 13, 14, 7, 4)",2472.0,4.426934097421203e-05,0.46628910463861933,0.299734807623157,0.20099398982894123,0.13723223917398675,0.09484640673961063,0.06595777469563878,0.045667026249550526,0.03083423229054297,0.019417475728155338
"(1, 13, 14, 7, 5)",6848.0,0.00012263610315186245,0.4434709241952232,0.27815907320872274,0.18313306631063636,0.12259633214656576,0.08276776442664292,0.056071289497107255,0.03805652907580479,0.026057892004153684,0.016939252336448597
"(1, 13, 14, 7, 6)",14024.0,0.0002511461318051576,0.49149077771439437,0.31885022501109217,0.21959633825007463,0.15427068336366678,0.10932958465759378,0.07772899519191587,0.055282214616213465,0.03931355771059137,0.02567027952082145
"(1, 13, 14, 8, 4)",2176.0,3.8968481375358164e-05,0.48457924836601324,0.31645731209150324,0.21974571078431368,0.1579277544351074,0.11692489495798321,0.08878238795518206,0.06872957516339868,0.05402369281045751,0.04044117647058824
"(1, 13, 14, 8, 5)",6862.0,0.0001228868194842407,0.471064477476602,0.30830823537031643,0.2174952464226728,0.1589314050695572,0.11923267315281305,0.09152544725264049,0.07178017422844005,0.05754720036270603,0.045176333430486736
"(1, 13, 14, 8, 6)",14296.0,0.00025601719197707734,0.5040259901759624,0.33124261642728353,0.2326724758174114,0.1678036258338441,0.12295147493804456,0.09124596956857729,0.06864002362743267,0.05250886028725983,0.03847229994404029
"(1, 13, 14, 8, 7)",23160.0,0.000414756446991404,0.5130397236614854,0.3326832661677221,0.2327473476437208,0.1669175096636238,0.12080763220659593,0.08765523480549388,0.06354106697370945,0.045902897716369205,0.030224525043177894
"(1, 13, 14, 9, 4)",2346.0,4.2012893982808025e-05,0.49123804111016384,0.32120867670739794,0.2218771566597654,0.15695070298650857,0.11231545758399979,0.08086712946047983,0.05839727195225917,0.042246850430993646,0.030690537084398978
