round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,chips,reld,pot,bet,minBet,maxBet,sumPot_all,sumBet_all,maxBet_all,N_maxBet_all,N_canraise,sumMinBet_all,util_fold,util_call,util_raise_coeff,util_call2,util_raise_coeff2,maxRoundBet,action,amount,cputime
15,1,4,2,flop,0,♠J ♠A,♠4 ♦K ♦4,80,0.2125,0.3994136327167614,930,0,320,0,160,930,800,160,160,1,2,160,-320,-242.0,-0.575,-276.0,-0.575,233.65014872870864,call,0,1.2363719940185547
15,2,4,2,turn,0,♠J ♠A,♠4 ♦K ♦4 ♥Q,92,0.2427536231884058,0.40633052414754944,770,0,480,0,160,770,1120,160,160,1,2,160,-480,-290.4347826086957,-0.5144927536231885,-329.27536231884056,-0.5144927536231885,257.11393734801214,call,0,1.238481044769287
15,3,4,2,river,0,♠J ♠A,♠4 ♦K ♦4 ♥Q ♦A,146,0.5228310502283106,0.4585689045863657,610,0,640,0,160,610,1440,160,160,1,2,160,-640,120.18264840182655,0.04566210045662111,36.52968036529694,0.04566210045662111,644.6166686862862,raise,0,1.237731695175171
16,0,4,4,deal,0,♦9 ♦10,,20000,0.311465476190506,0.36105433238681656,2370,0,0,0,160,2370,0,240,160,1,4,400,0,39.33790476192385,0.24586190476202407,-85.24828571427855,-0.37706904761898796,544.3876014850962,raise,0,0.07666587829589844
16,1,4,3,flop,0,♦9 ♦10,♠3 ♥8 ♦Q,99,0.19696969696969696,0.3945217141300466,2050,0,320,0,160,2050,1040,160,160,1,3,320,-320,-180.60606060606062,-0.40909090909090917,-243.63636363636365,-0.6060606060606061,296.56169984340846,call,0,1.2364170551300049
16,2,4,2,turn,0,♦9 ♦10,♠3 ♥8 ♦Q ♥3,58,0.12931034482758622,0.3290574945515916,1890,0,480,0,160,1890,1360,160,160,1,2,160,-480,-422.7586206896551,-0.7413793103448276,-443.44827586206895,-0.7413793103448276,179.80479685931167,call,0,1.2348971366882324
17,0,4,4,deal,0,♥K ♠8,,20000,0.29146904761908177,0.33129150269938207,1570,0,0,320,0,1890,0,1280,320,4,4,0,-320,53.08038095242466,0.16587619047632707,53.08038095242466,-0.41706190476183647,410.61235205585075,raise,0,0.07968688011169434
17,1,4,4,flop,0,♥K ♠8,♦3 ♦8 ♣Q,95,0.4508771929824561,0.492560848623598,1250,0,640,0,320,1250,2560,320,320,1,2,670,-640,640.6140350877192,-0.0982456140350878,338.52631578947353,-0.0982456140350878,650.3110510360256,call,0,1.2397539615631104
17,2,4,3,turn,0,♥K ♠8,♦3 ♦8 ♣Q ♥8,93,0.8709677419354839,0.33523564017462143,930,0,960,0,320,930,3360,320,320,1,2,320,-960,2203.8709677419356,0.7419354838709677,1925.1612903225805,0.7419354838709677,2002.7624244079727,raise,0,1.2326631546020508
17,3,4,3,river,0,♥K ♠8,♦3 ♦8 ♣Q ♥8 ♦10,139,0.7985611510791367,0.4010751040220534,290,0,1600,0,320,290,4640,290,320,1,1,290,-1600,2278.4892086330938,-0.20143884892086328,2046.906474820144,0.5971223021582734,1224.8080414125627,call,0,1.2449021339416504
18,0,4,3,deal,0,♥2 ♠9,,20000,0.176870833333339,0.28455855320672724,5060,0,0,160,30,5220,0,540,190,2,2,30,-160,-89.18362499999677,-0.646258333333322,-94.48974999999695,-0.646258333333322,458.7103968585159,call,0,0.08713197708129883
18,1,4,3,flop,1,♥2 ♠9,♦Q ♠10 ♠A,57,0.10087719298245613,0.27249516784226435,5030,0,190,0,320,5030,570,0,0,4,2,0,-190,-452.5,-0.7982456140350878,-452.5,-0.7982456140350878,249.5348549020585,fold,0,1.2372560501098633
19,0,4,4,deal,0,♣K ♠2,,20000,0.24273511904763817,0.3175438573831194,5030,0,0,0,320,5030,0,480,320,1,3,480,0,-86.97428571426735,-0.27179464285708543,-203.48714285713368,-0.5145297619047237,652.4736967715744,fold,0,0.07184696197509766
20,0,4,4,deal,0,♣J ♣10,,20000,0.4000910714286231,0.3790426274315605,4390,0,0,640,0,5030,0,1920,640,3,3,0,-640,128.1748571429564,0.2002732142858692,128.1748571429564,-0.1998178571427538,1089.9324178667846,raise,0,0.08121013641357422
20,1,4,4,flop,0,♣J ♣10,♠9 ♣6 ♥3,109,0.1834862385321101,0.38706464421521075,3750,0,1280,0,640,3750,3300,640,640,1,2,640,-1280,-1079.6330275229357,-0.6330275229357798,-1197.0642201834862,-0.6330275229357798,389.0839001694139,call,0,1.2315409183502197
20,2,4,4,turn,0,♣J ♣10,♠9 ♣6 ♥3 ♦A,93,0.03225806451612903,0.17668469596940845,3110,0,1920,0,640,3110,4580,640,640,1,2,640,-1920,-2370.967741935484,-0.935483870967742,-2391.6129032258063,-0.935483870967742,55.93156508164961,fold,0,1.2411088943481445
